Tag,N_district,N_neighbourhood,N_section,Distance_Center,POI_Daily_Food,POI_Daily_Others,POI_House_Equipment,POI_Clothing,POI_Culture,POI_Vehicles,POI_State_Agents,POI_Education,POI_Finances,POI_Restaurants_Hotels,POI_Health,POI_Souvenirs_Thrift_Store,POI_Car_Parks,POI_Esthetics,POI_Sports,POI_Religion,POI_Administration,Airbnb_Number,Airbnb_Price,Airbnb_Price_Person,Airbnb_Location_Score,Percentage_Gender_Female,Percentage_Age_0_14,Percentage_Age_15_24,Percentage_Age_25_39,Percentage_Age_40_64,Percentage_Age_65_Plus,Household,Education_None,Education_Primary_School,Education_Middle_School,Education_High_School,Education_University,Nationality_Spain,Nationality_Italy,Nationality_France,Nationality_UK,Nationality_Russia,Nationality_Germany,Nationality_Romania,Nationality_Ucrany,Nationality_Portugal,Nationality_Netherlands,Nationality_Poland,Nationality_Bulgaria,Nationality_Sweden,Nationality_Belgium,Nationality_Ireland,Nationality_Greece,Nationality_Morocco,Nationality_Argelia,Nationality_Senegal,Nationality_Colombia,Nationality_Honduras,Nationality_Peru,Nationality_Bolivia,Nationality_Venezuela,Nationality_Ecuador,Nationality_Argentina,Nationality_Brazil,Nationality_Dominican_Republic,Nationality_Mexico,Nationality_Paraguay,Nationality_Chile,Nationality_Cuba,Nationality_Uruguay,Nationality_China,Nationality_Pakistan,Nationality_Philippines,Nationality_India,Nationality_Bangladesh,Nationality_Georgia,Nationality_Armenia,Nationality_Japan,Nationality_Nepal,Nationality_Oceania,Rent_Number_Flats,Rent_Price_Meter_Flats,Rent_Price_Total_Flats,Rent_Area_Flats
01_011,01,01,011,0.9748939585834651,28,6,9,5,2,0,2,3,3,20,0,1,0,13,0,1,0,60,50.233333333333334,20.241111111111106,9.266666666666667,0.43757725587144625,0.1433868974042027,0.11217552533992584,0.31983930778739184,0.31983930778739184,0.0834363411619283,2.79,0.017518248175182483,0.32262773722627736,0.26240875912408756,0.1594890510948905,0.22043795620437956,0.4236711990111248,0.029975278121137205,0.0188504326328801,0.00834363411619283,0.002472187886279357,0.005562422744128554,0.007107540173053152,0.0021631644004944375,0.002472187886279357,0.0015451174289245982,0.000927070457354759,0.0012360939431396785,0.003399258343634116,0.0021631644004944375,0.00030902348578491963,0.001854140914709518,0.05160692212608158,0.0040173053152039555,0.000927070457354759,0.007107540173053152,0.0,0.003399258343634116,0.005562422744128554,0.007416563658838072,0.007107540173053152,0.007416563658838072,0.002781211372064277,0.003399258343634116,0.003399258343634116,0.004326328800988875,0.006180469715698393,0.0030902348578491965,0.00030902348578491963,0.005253399258343634,0.14524103831891225,0.08312731767614338,0.020086526576019777,0.07169344870210136,0.0,0.0,0.0012360939431396785,0.007416563658838072,0.0012360939431396785,213.0,14.702811004784666,675.0,44.0
01_012,01,01,012,0.9624787316955791,9,6,6,9,4,0,0,6,2,8,0,1,0,8,0,1,0,51,54.35294117647059,23.765686274509804,9.75,0.49633123689727465,0.13364779874213836,0.09433962264150944,0.32442348008385746,0.32442348008385746,0.12106918238993711,2.58,0.019500304692260818,0.2571602681291895,0.2449725776965265,0.19622181596587446,0.2693479585618525,0.5466457023060797,0.04140461215932914,0.014675052410901468,0.006813417190775681,0.006289308176100629,0.006813417190775681,0.007861635220125786,0.0010482180293501049,0.0047169811320754715,0.0031446540880503146,0.005241090146750524,0.0010482180293501049,0.0010482180293501049,0.002620545073375262,0.0005241090146750524,0.0005241090146750524,0.02358490566037736,0.003668763102725367,0.0010482180293501049,0.00890985324947589,0.0015723270440251573,0.007337526205450734,0.005765199161425576,0.005765199161425576,0.006813417190775681,0.003668763102725367,0.0031446540880503146,0.0041928721174004195,0.0047169811320754715,0.002620545073375262,0.003668763102725367,0.0005241090146750524,0.0,0.0041928721174004195,0.0429769392033543,0.11163522012578617,0.013626834381551363,0.04821802935010482,0.0,0.0010482180293501049,0.0,0.0031446540880503146,0.0005241090146750524,145.0,13.524652777777751,691.0,52.0
01_013,01,01,013,0.8461602485990988,11,0,1,2,2,0,1,2,2,4,0,2,1,4,0,1,0,40,49.875,21.000654761904762,9.294117647058824,0.5167364016736402,0.1304044630404463,0.07880055788005579,0.33403068340306835,0.33403068340306835,0.16248256624825663,2.78,0.029197080291970802,0.23276561232765614,0.23763179237631793,0.2141119221411192,0.275750202757502,0.602510460251046,0.02580195258019526,0.00906555090655509,0.005578800557880056,0.0,0.007670850767085077,0.001394700139470014,0.0,0.0041841004184100415,0.003486750348675035,0.006276150627615063,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.000697350069735007,0.0041841004184100415,0.013249651324965132,0.000697350069735007,0.0,0.0041841004184100415,0.003486750348675035,0.0,0.008368200836820083,0.0041841004184100415,0.008368200836820083,0.009762900976290097,0.0048814504881450485,0.0,0.003486750348675035,0.000697350069735007,0.00697350069735007,0.001394700139470014,0.0,0.012552301255230125,0.046722454672245464,0.1401673640167364,0.00697350069735007,0.02789400278940028,0.0,0.0,0.000697350069735007,0.0,0.0,108.0,12.104067164179083,780.0,64.0
01_014,01,01,014,0.7400279361151284,6,3,6,4,7,1,1,1,3,11,0,3,0,3,1,0,0,37,55.83783783783784,24.819819819819816,9.583333333333334,0.4568081991215227,0.1059053196681308,0.09663250366032211,0.39824304538799415,0.39824304538799415,0.11420204978038068,3.39,0.023704520396912898,0.2894156560088203,0.2772877618522602,0.15986769570011025,0.23539140022050717,0.5407515861395803,0.027818448023426062,0.010736944851146901,0.007808687164470474,0.002440214738897023,0.005856515373352855,0.004392386530014641,0.003416300634455832,0.0019521717911176184,0.0029282576866764276,0.0,0.0029282576866764276,0.0009760858955588092,0.002440214738897023,0.0,0.0009760858955588092,0.05173255246461689,0.008784773060029283,0.0,0.007320644216691069,0.002440214738897023,0.002440214738897023,0.0014641288433382138,0.005368472425573451,0.005368472425573451,0.004392386530014641,0.005368472425573451,0.002440214738897023,0.0019521717911176184,0.0009760858955588092,0.003904343582235237,0.0014641288433382138,0.0014641288433382138,0.0014641288433382138,0.04685212298682284,0.14446071254270376,0.004880429477794046,0.035627135187896536,0.003416300634455832,0.0,0.0004880429477794046,0.005856515373352855,0.0,96.0,11.71875,663.0,58.0
01_015,01,01,015,0.8211870095349522,7,1,6,5,0,0,1,1,1,12,0,4,0,5,0,1,0,43,46.372093023255815,20.175710594315245,9.529411764705882,0.4718013468013468,0.12836700336700338,0.0946969696969697,0.32575757575757575,0.32575757575757575,0.11447811447811448,2.86,0.022926829268292682,0.2897560975609756,0.255609756097561,0.19853658536585367,0.2175609756097561,0.49915824915824913,0.032407407407407406,0.016414141414141416,0.008417508417508417,0.002946127946127946,0.003787878787878788,0.004208754208754209,0.0012626262626262627,0.005892255892255892,0.0016835016835016834,0.003787878787878788,0.00042087542087542086,0.0012626262626262627,0.0025252525252525255,0.0,0.0,0.013047138047138047,0.0012626262626262627,0.00042087542087542086,0.003787878787878788,0.0021043771043771043,0.002946127946127946,0.005471380471380472,0.005471380471380472,0.006734006734006734,0.004629629629629629,0.006734006734006734,0.007154882154882155,0.0016835016835016834,0.00042087542087542086,0.0008417508417508417,0.0016835016835016834,0.0012626262626262627,0.003787878787878788,0.08543771043771044,0.15614478114478114,0.008417508417508417,0.06271043771043772,0.0,0.0008417508417508417,0.0,0.007575757575757576,0.0,187.0,12.426945511452585,762.0,59.0
01_016,01,01,016,0.6653319878001241,8,2,8,4,8,0,0,1,3,17,2,0,0,7,0,0,0,42,63.38095238095238,24.390079365079366,9.655172413793103,0.4832798900595511,0.13055428309665598,0.09757214841960604,0.3550160329821347,0.3550160329821347,0.09848831882730189,2.92,0.019639065817409766,0.27282377919320594,0.24575371549893843,0.18789808917197454,0.25477707006369427,0.46174988547869905,0.02702702702702703,0.015574896930829134,0.011910215300045808,0.005955107650022904,0.006871278057718736,0.0018323408153916628,0.0018323408153916628,0.005038937242327073,0.001374255611543747,0.002748511223087494,0.0009161704076958314,0.0018323408153916628,0.002748511223087494,0.0009161704076958314,0.0009161704076958314,0.013284470911589555,0.0004580852038479157,0.0,0.004122766834631242,0.0022904260192395786,0.0018323408153916628,0.001374255611543747,0.001374255611543747,0.002748511223087494,0.00641319285387082,0.0022904260192395786,0.004122766834631242,0.004122766834631242,0.0004580852038479157,0.004122766834631242,0.0,0.0,0.00320659642693541,0.04764086120018323,0.22491983508932661,0.012368300503893724,0.07420980302336234,0.01282638570774164,0.0,0.0018323408153916628,0.002748511223087494,0.0009161704076958314,171.0,13.804017615176166,700.0,53.0
01_017,01,01,017,0.6884006155520389,7,3,1,6,6,0,1,1,1,8,0,1,0,15,0,1,0,37,55.75675675675676,24.193693693693696,9.607142857142858,0.5091342335186656,0.14019062748212868,0.0976965845909452,0.36457505957108816,0.36457505957108816,0.09412231930103257,2.9,0.013972985561248253,0.2841173730787145,0.272007452258966,0.18211457848160223,0.2263623660922217,0.47378872120730736,0.029785544082605243,0.013105639396346307,0.007148530579825258,0.003177124702144559,0.007545671167593328,0.0023828435266084196,0.0019857029388403494,0.004368546465448769,0.004368546465448769,0.0019857029388403494,0.0023828435266084196,0.003177124702144559,0.0007942811755361397,0.0007942811755361397,0.0003971405877680699,0.024622716441620333,0.0007942811755361397,0.0007942811755361397,0.0027799841143764893,0.0015885623510722795,0.0019857029388403494,0.009134233518665607,0.005559968228752979,0.006354249404289118,0.004765687053216839,0.003574265289912629,0.009134233518665607,0.003574265289912629,0.0027799841143764893,0.0023828435266084196,0.0,0.0003971405877680699,0.0023828435266084196,0.054011119936457505,0.23113582208101668,0.009531374106433678,0.04050833995234313,0.0,0.0,0.0003971405877680699,0.003971405877680699,0.0003971405877680699,147.0,12.5,660.0,54.0
01_018,01,01,018,0.5557890684338852,14,2,2,6,4,0,0,7,3,23,0,2,0,4,0,3,2,76,63.64473684210526,22.503289473684212,9.431034482758621,0.4927536231884058,0.12318840579710146,0.10628019323671498,0.3248792270531401,0.3248792270531401,0.13405797101449277,2.9,0.027064538514920196,0.28313671061762663,0.24913254684247052,0.19361554476058293,0.23108952116585704,0.5380434782608695,0.027777777777777776,0.012681159420289856,0.011473429951690822,0.0030193236714975845,0.008454106280193236,0.006038647342995169,0.0024154589371980675,0.005434782608695652,0.0030193236714975845,0.0024154589371980675,0.0006038647342995169,0.0030193236714975845,0.0024154589371980675,0.0024154589371980675,0.0006038647342995169,0.013285024154589372,0.0036231884057971015,0.0006038647342995169,0.00785024154589372,0.0012077294685990338,0.0018115942028985507,0.004227053140096618,0.004227053140096618,0.009057971014492754,0.005434782608695652,0.004227053140096618,0.0030193236714975845,0.004227053140096618,0.0018115942028985507,0.0012077294685990338,0.0018115942028985507,0.0012077294685990338,0.004227053140096618,0.06521739130434782,0.1461352657004831,0.010265700483091788,0.04589371980676329,0.0030193236714975845,0.0,0.0006038647342995169,0.0,0.0012077294685990338,96.0,12.359550561797748,750.0,60.0
01_019,01,01,019,0.6390292463043635,258,10,6,23,7,0,0,2,5,54,0,8,1,13,0,0,0,136,70.2279411764706,25.311513772175534,9.68141592920354,0.46678383128295253,0.10826010544815466,0.10333919156414763,0.3117750439367311,0.3117750439367311,0.11036906854130053,2.6,0.01305379746835443,0.26542721518987344,0.2468354430379747,0.19699367088607594,0.26700949367088606,0.45026362038664325,0.047100175746924426,0.020738137082601055,0.01335676625659051,0.006678383128295255,0.01124780316344464,0.005272407732864675,0.00210896309314587,0.00562390158172232,0.0045694200351493845,0.00210896309314587,0.001054481546572935,0.0045694200351493845,0.0017574692442882249,0.0017574692442882249,0.001054481546572935,0.03444639718804921,0.00421792618629174,0.0017574692442882249,0.008084358523725835,0.003866432337434095,0.00492091388400703,0.02249560632688928,0.005272407732864675,0.005272407732864675,0.013708260105448155,0.007029876977152899,0.001054481546572935,0.005975395430579965,0.001054481546572935,0.008084358523725835,0.002460456942003515,0.00281195079086116,0.00562390158172232,0.08014059753954306,0.07486818980667838,0.013708260105448155,0.07838312829525483,0.00140597539543058,0.00140597539543058,0.00140597539543058,0.0035149384885764497,0.00070298769771529,132.0,13.888888888888916,790.0,56.0
01_020,01,01,020,0.4112873978674423,16,11,8,31,8,0,0,3,2,60,0,10,1,8,0,3,3,114,66.98245614035088,25.9567112225007,9.772727272727273,0.527791203479942,0.07539874335427743,0.08119864668922185,0.3320444659255679,0.3320444659255679,0.1677138714354761,2.27,0.01782905086523335,0.12690089145254327,0.14997378080755114,0.22968012585212375,0.4687991609858416,0.6201063315611407,0.07539874335427743,0.04059932334461092,0.018849685838569358,0.008699855002416627,0.017399710004833254,0.0014499758337361043,0.0033832769453842437,0.0028999516674722086,0.007733204446592557,0.002416626389560174,0.0004833252779120348,0.002416626389560174,0.008216529724504592,0.0014499758337361043,0.0028999516674722086,0.011116481391976801,0.0,0.0004833252779120348,0.00918318028032866,0.0004833252779120348,0.005799903334944417,0.0028999516674722086,0.006766553890768487,0.0028999516674722086,0.009666505558240696,0.007733204446592557,0.002416626389560174,0.007733204446592557,0.0004833252779120348,0.007733204446592557,0.0009666505558240696,0.0,0.008699855002416627,0.0043499275012083135,0.021749637506041565,0.005316578057032383,0.011116481391976801,0.0,0.0,0.0,0.0019333011116481392,0.0028999516674722086,186.0,12.786885245901667,857.0,70.0
01_021,01,01,021,0.35460095748968057,23,8,6,66,14,0,0,3,2,78,1,11,0,5,0,2,1,115,101.13913043478261,28.37383540372671,9.793478260869565,0.5032194155522536,0.079247152055473,0.08073303615651313,0.29321446260525014,0.29321446260525014,0.15255076770678555,2.11,0.011885467314964884,0.1458670988654781,0.17774176121015667,0.22312263641274988,0.43165856293895194,0.5849430411094602,0.07280832095096583,0.02129767211490837,0.018821198613174838,0.003467062902426944,0.010401188707280832,0.00396235760277365,0.003467062902426944,0.00396235760277365,0.0064388311045071814,0.0024764735017335313,0.003467062902426944,0.0029717682020802376,0.0014858841010401188,0.0004952947003467063,0.001981178801386825,0.01634472511144131,0.0024764735017335313,0.0,0.010896483407627538,0.0009905894006934125,0.003467062902426944,0.004457652303120356,0.0064388311045071814,0.0064388311045071814,0.009410599306587419,0.0079247152055473,0.0004952947003467063,0.007429420505200594,0.0004952947003467063,0.001981178801386825,0.0014858841010401188,0.0009905894006934125,0.009905894006934125,0.029717682020802376,0.06240713224368499,0.010896483407627538,0.009410599306587419,0.001981178801386825,0.001981178801386825,0.0014858841010401188,0.0,0.0,194.0,14.393939393939418,851.0,62.0
01_022,01,02,022,0.2862978196943011,6,12,1,82,6,0,0,0,7,33,0,12,0,7,0,1,3,141,75.46099290780141,28.13779128672746,9.891891891891891,0.5329153605015674,0.0822884012539185,0.09090909090909091,0.32445141065830724,0.32445141065830724,0.16300940438871472,2.09,0.008613264427217916,0.08785529715762273,0.12489233419465978,0.2463393626184324,0.5236864771748493,0.5995297805642633,0.06191222570532915,0.04467084639498432,0.0219435736677116,0.006269592476489028,0.014106583072100314,0.006269592476489028,0.0023510971786833857,0.007836990595611285,0.017241379310344827,0.001567398119122257,0.0007836990595611285,0.008620689655172414,0.006269592476489028,0.0023510971786833857,0.001567398119122257,0.01018808777429467,0.001567398119122257,0.0,0.0109717868338558,0.008620689655172414,0.004702194357366771,0.003134796238244514,0.011755485893416929,0.009404388714733543,0.0109717868338558,0.007053291536050157,0.0,0.012539184952978056,0.0023510971786833857,0.006269592476489028,0.001567398119122257,0.0007836990595611285,0.001567398119122257,0.003918495297805642,0.0054858934169279,0.004702194357366771,0.0007836990595611285,0.0023510971786833857,0.001567398119122257,0.008620689655172414,0.0,0.001567398119122257,114.0,11.686046511627916,955.0,87.0
01_023,01,02,023,0.3370913790092609,13,14,5,71,7,1,0,2,6,67,1,15,2,10,0,0,4,136,84.36029411764706,28.269078256302517,9.87378640776699,0.5055499495459133,0.08627648839556004,0.08375378405650857,0.3218970736629667,0.3218970736629667,0.14581231079717458,2.19,0.019422863485016647,0.11709211986681466,0.15926748057713652,0.24361820199778025,0.4528301886792453,0.615539858728557,0.05701311806256307,0.034308779011099896,0.017658930373360242,0.004036326942482341,0.01917255297679112,0.0005045408678102926,0.005045408678102927,0.007063572149344097,0.011099899091826439,0.004036326942482341,0.004036326942482341,0.005045408678102927,0.0015136226034308778,0.0035317860746720484,0.0005045408678102926,0.01564076690211907,0.0015136226034308778,0.0010090817356205853,0.009081735620585268,0.0020181634712411706,0.008072653884964682,0.0035317860746720484,0.008577194752774974,0.0010090817356205853,0.01564076690211907,0.010090817356205853,0.0035317860746720484,0.006559031281533804,0.0010090817356205853,0.004540867810292634,0.0015136226034308778,0.0025227043390514633,0.007063572149344097,0.008072653884964682,0.030272452068617558,0.005549949545913219,0.0030272452068617556,0.0010090817356205853,0.0,0.0010090817356205853,0.0,0.0020181634712411706,125.0,14.715099715099749,887.0,62.0
01_025,01,02,025,0.6482406477490276,8,6,13,63,8,0,0,3,4,55,0,36,0,4,0,3,6,100,75.12,27.65077777777778,9.897435897435898,0.5060144346431436,0.06495589414595028,0.08740978348035285,0.30392943063352046,0.30392943063352046,0.13311948676824378,2.08,0.01730103806228374,0.092560553633218,0.1522491349480969,0.24567474048442905,0.486159169550173,0.5268644747393745,0.08019246190858059,0.05052125100240577,0.02967121090617482,0.010425020048115477,0.020048115477145148,0.0048115477145148355,0.0056134723336006415,0.0032076984763432237,0.012830793905372895,0.0056134723336006415,0.0008019246190858059,0.010425020048115477,0.0048115477145148355,0.0032076984763432237,0.0056134723336006415,0.00801924619085806,0.0032076984763432237,0.0016038492381716118,0.011226944667201283,0.0008019246190858059,0.007217321571772253,0.00400962309542903,0.010425020048115477,0.006415396952686447,0.0136327185244587,0.0136327185244587,0.0,0.012028869286287089,0.0008019246190858059,0.009623095429029671,0.0024057738572574178,0.0016038492381716118,0.0032076984763432237,0.0136327185244587,0.01603849238171612,0.007217321571772253,0.0032076984763432237,0.0,0.0,0.0016038492381716118,0.0,0.0024057738572574178,142.0,11.982738095238084,905.0,73.0
01_026,01,02,026,0.9480631157654362,10,4,4,29,1,0,0,1,1,44,0,6,1,8,0,4,3,73,76.26027397260275,28.629647749510763,9.96078431372549,0.33505575197171605,0.08430785966820778,0.10008158825129182,0.35300516725591513,0.35300516725591513,0.08104432961653522,5.67,0.012518628912071535,0.3266766020864382,0.26557377049180325,0.17704918032786884,0.21222056631892697,0.3709545825401142,0.029099809627413653,0.014413924394887137,0.014685885232526516,0.007886864291542018,0.008974707642099537,0.026380201251019853,0.005439216752787599,0.005439216752787599,0.004351373402230079,0.003807451726951319,0.004079412564590699,0.003807451726951319,0.0008158825129181398,0.0013598041881968997,0.0021756867011150393,0.05004079412564591,0.009518629317378298,0.006527060103345118,0.007886864291542018,0.008702746804460157,0.004895295077508839,0.005439216752787599,0.004895295077508839,0.0019037258634756595,0.007614903453902638,0.0035354908893119393,0.002991569214033179,0.003263530051672559,0.0016317650258362796,0.004351373402230079,0.0027196083763937995,0.0002719608376393799,0.007342942616263258,0.14332336143595323,0.004079412564590699,0.056295893391351645,0.08457982050584716,0.005983138428066358,0.0002719608376393799,0.0005439216752787598,0.003807451726951319,0.0008158825129181398,97.0,12.034715700935166,800.0,63.0
01_027,01,02,027,0.9182582393357905,11,7,1,19,6,0,1,4,0,46,0,4,0,8,0,1,8,129,58.031007751937985,23.45580388603645,9.894736842105264,0.4978514426028238,0.06998158379373849,0.10006138735420503,0.31430325352977284,0.31430325352977284,0.15224063842848373,2.36,0.02526595744680851,0.14960106382978725,0.18550531914893617,0.22273936170212766,0.40757978723404253,0.5426642111724984,0.08225905463474524,0.03621853898096992,0.03192142418661756,0.012277470841006752,0.024554941682013505,0.0024554941682013503,0.001841620626151013,0.008594229588704727,0.009208103130755065,0.003069367710251688,0.0006138735420503376,0.006138735420503376,0.0024554941682013503,0.004297114794352364,0.003683241252302026,0.009208103130755065,0.0006138735420503376,0.0055248618784530384,0.009208103130755065,0.0012277470841006752,0.0,0.003069367710251688,0.004297114794352364,0.0012277470841006752,0.017188459177409455,0.011049723756906077,0.003683241252302026,0.006752608962553714,0.0024554941682013503,0.011049723756906077,0.0,0.001841620626151013,0.0055248618784530384,0.05156537753222836,0.01289134438305709,0.0024554941682013503,0.00798035604665439,0.0,0.0006138735420503376,0.0012277470841006752,0.0,0.0024554941682013503,114.0,10.751074561403499,842.0,83.0
01_028,01,02,028,0.6139694236820064,17,13,13,121,18,0,0,0,8,73,0,64,1,11,0,1,0,157,81.81528662420382,29.990309372156503,9.836206896551724,0.5137969094922737,0.08830022075055188,0.09547461368653422,0.2947019867549669,0.2947019867549669,0.12251655629139073,2.21,0.014015843997562462,0.1291895185862279,0.17184643510054845,0.24801950030469225,0.42717854966483854,0.5110375275938189,0.09326710816777042,0.0369757174392936,0.017660044150110375,0.01434878587196468,0.01545253863134658,0.0033112582781456954,0.002207505518763797,0.006622516556291391,0.00772626931567329,0.00717439293598234,0.002207505518763797,0.011589403973509934,0.005518763796909493,0.0011037527593818985,0.0016556291390728477,0.016004415011037526,0.0016556291390728477,0.0011037527593818985,0.004966887417218543,0.002207505518763797,0.004415011037527594,0.008278145695364239,0.003863134657836645,0.002207505518763797,0.013245033112582781,0.008830022075055188,0.002207505518763797,0.006070640176600441,0.003863134657836645,0.008830022075055188,0.003863134657836645,0.00717439293598234,0.014900662251655629,0.023178807947019868,0.02869757174392936,0.016556291390728478,0.0016556291390728477,0.0,0.0016556291390728477,0.004966887417218543,0.0,0.0011037527593818985,172.0,13.20887978142075,811.0,61.0
01_029,01,02,029,0.8885567145721276,13,4,2,17,2,0,0,1,2,69,0,21,0,7,0,1,0,168,67.25595238095238,24.9436507936508,9.775193798449612,0.49855699855699853,0.06349206349206349,0.10245310245310245,0.2756132756132756,0.2756132756132756,0.113997113997114,2.28,0.016241299303944315,0.12296983758700696,0.1608662026295437,0.2273781902552204,0.46790409899458624,0.4379509379509379,0.07864357864357864,0.06204906204906205,0.03318903318903319,0.00937950937950938,0.020923520923520924,0.012265512265512266,0.008658008658008658,0.00937950937950938,0.011544011544011544,0.006493506493506494,0.0021645021645021645,0.008658008658008658,0.005772005772005772,0.004329004329004329,0.0036075036075036075,0.020202020202020204,0.0,0.002886002886002886,0.013708513708513708,0.001443001443001443,0.002886002886002886,0.0021645021645021645,0.00937950937950938,0.005050505050505051,0.020202020202020204,0.017316017316017316,0.0036075036075036075,0.007215007215007215,0.004329004329004329,0.020923520923520924,0.004329004329004329,0.001443001443001443,0.010822510822510822,0.03318903318903319,0.010822510822510822,0.005050505050505051,0.001443001443001443,0.0,0.0,0.0021645021645021645,0.0021645021645021645,0.004329004329004329,90.0,11.4864864864865,925.0,83.0
01_030,01,02,030,1.3399299044082946,16,12,5,36,6,0,2,2,2,66,2,7,3,12,2,0,7,195,76.50769230769231,23.33072649572649,9.627586206896552,0.49556809024979853,0.08017727639000806,0.09951651893634166,0.30942788074133765,0.30942788074133765,0.16720386784850927,2.41,0.021210782147591693,0.2054794520547945,0.19001325673884226,0.21564295183384888,0.35572249226690233,0.5439161966156325,0.07373086220789686,0.031023368251410152,0.021756647864625302,0.004834810636583401,0.015713134568896052,0.0056406124093473006,0.0012087026591458502,0.004431909750201451,0.011684125705076551,0.0060435132957292505,0.0016116035455278,0.0040290088638195,0.0060435132957292505,0.0036261079774375505,0.00201450443190975,0.021756647864625302,0.0024174053182917004,0.0008058017727639,0.009266720386784852,0.008863819500402902,0.0032232070910556,0.0040290088638195,0.00684931506849315,0.004834810636583401,0.01329572925060435,0.01248992747784045,0.0016116035455278,0.0036261079774375505,0.0024174053182917004,0.004834810636583401,0.0012087026591458502,0.0016116035455278,0.0136986301369863,0.033037872683319904,0.0410958904109589,0.01248992747784045,0.0012087026591458502,0.0008058017727639,0.0016116035455278,0.0016116035455278,0.0,0.0008058017727639,171.0,10.996902852049915,778.0,77.0
01_031,01,02,031,1.1180881548265398,12,2,2,5,0,0,0,4,0,60,1,4,0,6,0,2,1,99,68.1010101010101,23.610353535353536,9.932432432432432,0.4494818652849741,0.09132124352331607,0.0900259067357513,0.30958549222797926,0.30958549222797926,0.11593264248704663,2.37,0.022922636103151862,0.21131805157593123,0.1812320916905444,0.22707736389684813,0.3524355300859599,0.47150259067357514,0.06476683937823834,0.040803108808290155,0.027202072538860103,0.011010362694300517,0.01683937823834197,0.0038860103626943004,0.0012953367875647669,0.007124352331606218,0.011010362694300517,0.0051813471502590676,0.0038860103626943004,0.011010362694300517,0.006476683937823834,0.005829015544041451,0.0006476683937823834,0.017487046632124352,0.0006476683937823834,0.0019430051813471502,0.011658031088082901,0.0012953367875647669,0.007772020725388601,0.0025906735751295338,0.009067357512953367,0.0038860103626943004,0.012305699481865285,0.005829015544041451,0.0019430051813471502,0.005829015544041451,0.0012953367875647669,0.008419689119170985,0.0025906735751295338,0.0025906735751295338,0.012305699481865285,0.11852331606217617,0.0051813471502590676,0.017487046632124352,0.007124352331606218,0.0038860103626943004,0.0,0.0006476683937823834,0.0012953367875647669,0.0038860103626943004,117.0,14.073015873015834,899.0,69.0
01_032,01,03,032,2.162626903529445,13,1,1,3,4,0,0,4,0,57,1,4,0,1,1,0,1,129,68.89922480620154,26.94647471391657,9.822916666666666,0.5022296544035675,0.06521739130434782,0.07692307692307693,0.31270903010033446,0.31270903010033446,0.18004459308807136,1.99,0.041891083183722325,0.18611609814482347,0.20586475164572113,0.21005385996409337,0.3464991023339318,0.6025641025641025,0.08305462653288741,0.0189520624303233,0.020624303232998884,0.01282051282051282,0.021739130434782608,0.004459308807134894,0.010590858416945374,0.010590858416945374,0.008918617614269788,0.008361204013377926,0.007246376811594203,0.0033444816053511705,0.002229654403567447,0.002229654403567447,0.002229654403567447,0.010590858416945374,0.0005574136008918618,0.0005574136008918618,0.005574136008918618,0.0033444816053511705,0.005574136008918618,0.002229654403567447,0.007803790412486065,0.002229654403567447,0.014492753623188406,0.012263099219620958,0.0011148272017837235,0.005574136008918618,0.0011148272017837235,0.0005574136008918618,0.0033444816053511705,0.0016722408026755853,0.0011148272017837235,0.03288740245261984,0.0011148272017837235,0.0016722408026755853,0.0005574136008918618,0.0005574136008918618,0.0011148272017837235,0.0016722408026755853,0.0,0.005574136008918618,169.0,18.744666666666667,740.0,34.0
01_033,01,03,033,1.8988663256877445,3,1,0,0,0,0,1,0,0,12,0,0,0,1,0,0,0,18,61.05555555555556,25.01851851851852,10.0,0.4720496894409938,0.07808340727595386,0.07630878438331855,0.3220940550133097,0.3220940550133097,0.15084294587400177,2.12,0.018393030009680542,0.20038722168441434,0.25943852855759925,0.22749273959341723,0.2836398838334947,0.5980479148181012,0.0709849157054126,0.02129547471162378,0.006211180124223602,0.007985803016858917,0.01064773735581189,0.00354924578527063,0.005323868677905945,0.006211180124223602,0.00709849157054126,0.006211180124223602,0.006211180124223602,0.007985803016858917,0.0044365572315882874,0.0026619343389529724,0.0,0.030168589174800354,0.005323868677905945,0.001774622892635315,0.02040816326530612,0.0026619343389529724,0.0044365572315882874,0.00709849157054126,0.01419698314108252,0.006211180124223602,0.00709849157054126,0.0026619343389529724,0.00354924578527063,0.006211180124223602,0.0026619343389529724,0.00354924578527063,0.01064773735581189,0.006211180124223602,0.00354924578527063,0.04702750665483585,0.00354924578527063,0.006211180124223602,0.0026619343389529724,0.0008873114463176575,0.0,0.001774622892635315,0.0,0.0008873114463176575,112.0,18.74242647058825,645.0,34.0
