Tag,N_district,N_neighbourhood,N_section,Distance_Center,POI_Daily_Food,POI_Daily_Others,POI_House_Equipment,POI_Clothing,POI_Culture,POI_Vehicles,POI_State_Agents,POI_Education,POI_Finances,POI_Restaurants_Hotels,POI_Health,POI_Souvenirs_Thrift_Store,POI_Car_Parks,POI_Esthetics,POI_Sports,POI_Religion,POI_Administration,Airbnb_Number,Airbnb_Price,Airbnb_Price_Person,Airbnb_Location_Score,Percentage_Gender_Female,Percentage_Age_0_14,Percentage_Age_15_24,Percentage_Age_25_39,Percentage_Age_40_64,Percentage_Age_65_Plus,Household,Education_Primary_School,Education_Middle_School,Education_High_School,Education_University,Nationality_Spain,Nationality_Italy,Nationality_France,Nationality_UK,Nationality_Russia,Nationality_Germany,Nationality_Romania,Nationality_Portugal,Nationality_Ucrany,Nationality_Poland,Nationality_Netherlands,Nationality_Bulgaria,Nationality_Sweden,Nationality_Belgium,Nationality_Ireland,Nationality_Greece,Nationality_Morocco,Nationality_Argelia,Nationality_Senegal,Nationality_Colombia,Nationality_Honduras,Nationality_Venezuela,Nationality_Peru,Nationality_Argentina,Nationality_Bolivia,Nationality_Brazil,Nationality_Ecuador,Nationality_Dominican_Republic,Nationality_Mexico,Nationality_Chile,Nationality_Paraguay,Nationality_Cuba,Nationality_Uruguay,Nationality_Pakistan,Nationality_China,Nationality_Philippines,Nationality_India,Nationality_Bangladesh,Nationality_Georgia,Nationality_Armenia,Nationality_Japan,Nationality_Nepal,Nationality_Oceania
01_011,01,01,011,0.9748939585834651,28,6,9,5,2,0,2,3,3,20,0,1,0,13,0,1,0,80,59.375,22.75659722222222,8.653061224489797,0.43656716417910446,0.14365671641791045,0.11442786069651742,0.3445273631840796,0.3162313432835821,0.08115671641791045,2.79,0.2897058823529412,0.2783088235294118,0.17169117647058824,0.23198529411764707,0.41044776119402987,0.034203980099502485,0.01990049751243781,0.008395522388059701,0.00808457711442786,0.0065298507462686565,0.007151741293532339,0.004975124378109453,0.0021766169154228856,0.0012437810945273632,0.0024875621890547263,0.0,0.001554726368159204,0.0037313432835820895,0.0021766169154228856,0.0003109452736318408,0.05721393034825871,0.002798507462686567,0.001554726368159204,0.01181592039800995,0.0024875621890547263,0.01181592039800995,0.0024875621890547263,0.00777363184079602,0.004353233830845771,0.009328358208955223,0.004975124378109453,0.004975124378109453,0.004975124378109453,0.0037313432835820895,0.0024875621890547263,0.0018656716417910447,0.0,0.11567164179104478,0.00404228855721393,0.07835820895522388,0.020833333333333332,0.08893034825870647,0.0006218905472636816,0.0,0.0009328358208955224,0.00404228855721393,0.0009328358208955224
01_012,01,01,012,0.9624787316955791,9,6,6,9,4,0,0,6,2,8,0,1,0,8,0,1,0,51,60.254901960784316,24.37091503267974,9.371428571428572,0.48968008255933954,0.12280701754385964,0.09391124871001032,0.33591331269349844,0.32920536635706915,0.11816305469556243,2.58,0.22945002956830277,0.25428740390301596,0.1992903607332939,0.2891780011827321,0.5134158926728586,0.048503611971104234,0.016511867905056758,0.008255933952528379,0.0041279669762641896,0.005675954592363261,0.006707946336429308,0.005675954592363261,0.0041279669762641896,0.003611971104231166,0.005159958720330237,0.0025799793601651187,0.0005159958720330237,0.0025799793601651187,0.0,0.0010319917440660474,0.02786377708978328,0.0025799793601651187,0.003611971104231166,0.008255933952528379,0.0010319917440660474,0.007739938080495356,0.008255933952528379,0.00980392156862745,0.0046439628482972135,0.005675954592363261,0.006191950464396285,0.005159958720330237,0.0025799793601651187,0.0030959752321981426,0.003611971104231166,0.0,0.0005159958720330237,0.03147574819401445,0.0025799793601651187,0.11042311661506708,0.02786377708978328,0.05108359133126935,0.0005159958720330237,0.0015479876160990713,0.0010319917440660474,0.0030959752321981426,0.0010319917440660474
01_013,01,01,013,0.8461602485990988,11,0,1,2,2,0,1,2,2,4,0,2,1,4,0,1,0,31,73.0,36.90591397849463,9.142857142857142,0.5083449235048678,0.12239221140472879,0.07858136300417246,0.29694019471488176,0.347009735744089,0.15507649513212796,2.83,0.22843450479233227,0.24920127795527156,0.21166134185303515,0.268370607028754,0.5611961057023644,0.03477051460361613,0.014603616133518776,0.006954102920723227,0.0006954102920723226,0.011126564673157162,0.0013908205841446453,0.0027816411682892906,0.0013908205841446453,0.004867872044506259,0.004172461752433936,0.0,0.0,0.0006954102920723226,0.0013908205841446453,0.002086230876216968,0.015994436717663423,0.0076495132127955496,0.0,0.004867872044506259,0.0034770514603616135,0.002086230876216968,0.0013908205841446453,0.0076495132127955496,0.006954102920723227,0.0027816411682892906,0.0034770514603616135,0.004172461752433936,0.0034770514603616135,0.004867872044506259,0.0006954102920723226,0.0006954102920723226,0.0,0.06884561891515995,0.011821974965229486,0.12517385257301808,0.011821974965229486,0.043115438108484005,0.0,0.0,0.0006954102920723226,0.0,0.0
01_014,01,01,014,0.7400279361151284,6,3,6,4,7,1,1,1,3,11,0,3,0,3,1,0,0,39,58.69230769230769,26.040598290598293,9.48,0.44644549763033176,0.0976303317535545,0.10758293838862559,0.2862559241706161,0.4004739336492891,0.1080568720379147,3.52,0.25132837407013814,0.2906482465462274,0.19394261424017004,0.23007438894792773,0.4819905213270142,0.031279620853080566,0.010900473933649289,0.009478672985781991,0.0042654028436018955,0.0037914691943127963,0.005213270142180095,0.0042654028436018955,0.002369668246445498,0.0014218009478672985,0.0033175355450236967,0.0018957345971563982,0.0033175355450236967,0.0009478672985781991,0.00047393364928909954,0.0009478672985781991,0.07867298578199051,0.00995260663507109,0.0014218009478672985,0.007582938388625593,0.002843601895734597,0.006635071090047393,0.0071090047393364926,0.005687203791469194,0.0014218009478672985,0.005687203791469194,0.005687203791469194,0.0018957345971563982,0.002369668246445498,0.009478672985781991,0.00047393364928909954,0.0014218009478672985,0.002369668246445498,0.04739336492890995,0.002369668246445498,0.14218009478672985,0.010900473933649289,0.03222748815165877,0.002843601895734597,0.0,0.0009478672985781991,0.004739336492890996,0.0
01_015,01,01,015,0.8211870095349522,7,1,6,5,0,0,1,1,1,12,0,4,0,5,0,1,0,43,67.06976744186046,24.82078257659653,9.535714285714286,0.48721174004192874,0.13249475890985324,0.09979035639412998,0.3371069182389937,0.32746331236897275,0.10314465408805032,2.79,0.249269717624148,0.2672833495618306,0.1966893865628043,0.25657254138266794,0.4440251572327044,0.04150943396226415,0.018448637316561847,0.012159329140461216,0.0020964360587002098,0.006289308176100629,0.0029350104821802936,0.005450733752620545,0.0012578616352201257,0.005450733752620545,0.0020964360587002098,0.0029350104821802936,0.0020964360587002098,0.0025157232704402514,0.0004192872117400419,0.0012578616352201257,0.012578616352201259,0.0012578616352201257,0.0012578616352201257,0.011320754716981131,0.0016771488469601676,0.005450733752620545,0.0008385744234800838,0.007127882599580713,0.0025157232704402514,0.007966457023060796,0.007966457023060796,0.007966457023060796,0.0033542976939203353,0.0029350104821802936,0.0008385744234800838,0.0004192872117400419,0.0004192872117400419,0.07379454926624739,0.008385744234800839,0.18322851153039832,0.005031446540880503,0.07253668763102725,0.0020964360587002098,0.0,0.0,0.005031446540880503,0.0
01_016,01,01,016,0.6653319878001241,8,2,8,4,8,0,0,1,3,17,2,0,0,7,0,0,0,55,58.14545454545455,24.605454545454545,9.634146341463415,0.49524241051200724,0.12822836429542364,0.09696420480289987,0.3194381513366561,0.3584050747621205,0.09696420480289987,2.95,0.23664921465968586,0.25968586387434556,0.20418848167539266,0.2706806282722513,0.43407340280924334,0.038060715903942,0.014499320344358859,0.012233801540552787,0.006343452650657001,0.012233801540552787,0.0022655188038060714,0.0031717263253285004,0.0022655188038060714,0.0036248300860897147,0.0022655188038060714,0.0009062075215224287,0.0031717263253285004,0.001359311282283643,0.0018124150430448573,0.001359311282283643,0.014046216583597644,0.00045310376076121433,0.0,0.008155867693701857,0.0036248300860897147,0.004531037607612143,0.0009062075215224287,0.0058903488898957865,0.0018124150430448573,0.0036248300860897147,0.0040779338468509285,0.0036248300860897147,0.0022655188038060714,0.0031717263253285004,0.00045310376076121433,0.00045310376076121433,0.0018124150430448573,0.03715450838241957,0.0022655188038060714,0.22881739918441324,0.014499320344358859,0.061169007702763935,0.019483461712732214,0.0,0.0009062075215224287,0.004984141368373357,0.001359311282283643
01_017,01,01,017,0.6884006155520389,7,3,1,6,6,0,1,1,1,8,0,1,0,15,0,1,0,53,62.56603773584906,23.636792452830193,9.6,0.5070102311481622,0.13527851458885942,0.105721864342554,0.31602879878741946,0.3489958317544524,0.09397499052671467,2.95,0.2612732095490716,0.27718832891246686,0.20247568523430592,0.23121131741821396,0.4433497536945813,0.03599848427434634,0.018946570670708603,0.005305039787798408,0.002652519893899204,0.0071996968548692685,0.004547176960970065,0.0034103827207275484,0.0022735884804850324,0.002652519893899204,0.005305039787798408,0.0015157256536566881,0.006441834028040924,0.0007578628268283441,0.0015157256536566881,0.0011367942402425162,0.026904130352406214,0.0007578628268283441,0.0015157256536566881,0.004547176960970065,0.005305039787798408,0.005305039787798408,0.002652519893899204,0.006820765441455097,0.007957559681697613,0.0030314513073133762,0.004547176960970065,0.008715422508525956,0.0060629026146267525,0.0022735884804850324,0.004168245547555892,0.00037893141341417203,0.0007578628268283441,0.05342932929139826,0.0030314513073133762,0.2220538082607048,0.012883668056081848,0.04509283819628647,0.0,0.00037893141341417203,0.0011367942402425162,0.0037893141341417205,0.0
01_018,01,01,018,0.5557890684338852,14,2,2,6,4,0,0,7,3,23,0,2,0,4,0,3,2,92,65.01086956521739,23.76193064182194,9.5625,0.4916305021698698,0.11717296962182269,0.12213267203967762,0.2901425914445133,0.33725976441413513,0.1332920024798512,2.88,0.25513819985825653,0.2537207654145996,0.1920623671155209,0.26293408929837,0.513949163050217,0.03595784252944823,0.015499070055796652,0.011779293242405457,0.0049597024178549285,0.007439553626782393,0.008059516429014259,0.0049597024178549285,0.0030998140111593306,0.0024798512089274642,0.0037197768133911966,0.0,0.0049597024178549285,0.0030998140111593306,0.0018598884066955983,0.0024798512089274642,0.023558586484810913,0.006199628022318661,0.0030998140111593306,0.006819590824550527,0.0006199628022318661,0.0049597024178549285,0.005579665220086794,0.007439553626782393,0.0037197768133911966,0.0037197768133911966,0.0024798512089274642,0.0024798512089274642,0.0043397396156230625,0.0030998140111593306,0.0024798512089274642,0.0012399256044637321,0.0012399256044637321,0.07191568505889646,0.0037197768133911966,0.11903285802851829,0.007439553626782393,0.04587724736515809,0.0049597024178549285,0.0,0.0018598884066955983,0.0,0.0
01_019,01,01,019,0.6390292463043635,258,10,6,23,7,0,0,2,5,54,0,8,1,13,0,0,0,168,75.69642857142857,23.781606670445953,9.5625,0.46053073563990593,0.11320120927107827,0.10278804165267047,0.3641249580114209,0.314410480349345,0.10547531071548538,2.61,0.23932926829268292,0.2580030487804878,0.19969512195121952,0.2816310975609756,0.41451125293920055,0.05374538125629829,0.01713134027544508,0.01645952300974135,0.0030231776956667787,0.009405441719852201,0.00705408128988915,0.006382264024185421,0.001007725898555593,0.0050386294927779645,0.00705408128988915,0.0013436345314074571,0.004030903594222372,0.0023513604299630502,0.002015451797111186,0.0,0.037621766879408804,0.003694994961370507,0.0016795431642593216,0.008733624454148471,0.0053745381256298285,0.0053745381256298285,0.008733624454148471,0.017467248908296942,0.022841787033926773,0.010077258985555929,0.004366812227074236,0.0013436345314074571,0.0047027208599261005,0.009405441719852201,0.0013436345314074571,0.004030903594222372,0.0016795431642593216,0.07322808196170641,0.0053745381256298285,0.07826671145448438,0.013772253946926436,0.08767215317433658,0.0006718172657037286,0.0006718172657037286,0.0023513604299630502,0.001007725898555593,0.0006718172657037286
01_020,01,01,020,0.4112873978674423,16,11,8,31,8,0,0,3,2,60,0,10,1,8,0,3,3,125,62.76,24.15647619047619,9.766990291262136,0.5185865075722809,0.06837999082147775,0.10004589261128959,0.3519963285910968,0.3180357962368059,0.16154199173932995,2.38,0.11683168316831684,0.1589108910891089,0.22821782178217823,0.47425742574257423,0.5617255621844883,0.07755851307939422,0.050481872418540616,0.02202845341899954,0.010096374483708122,0.018357044515832952,0.0013767783386874712,0.005048187241854061,0.0032124827902707664,0.005507113354749885,0.007801743919229004,0.0032124827902707664,0.0013767783386874712,0.005048187241854061,0.0027535566773749425,0.0032124827902707664,0.011932078935291418,0.0004589261128958238,0.0013767783386874712,0.012391005048187242,0.0013767783386874712,0.006883891693437357,0.004589261128958238,0.011932078935291418,0.002294630564479119,0.008719596145020651,0.002294630564479119,0.0009178522257916476,0.010096374483708122,0.008719596145020651,0.0004589261128958238,0.0009178522257916476,0.0013767783386874712,0.005966039467645709,0.009637448370812299,0.03396053235429096,0.01330885727397889,0.017898118402937126,0.0,0.0004589261128958238,0.0,0.0018357044515832951,0.0036714089031665903
01_021,01,01,021,0.35460095748968057,23,8,6,66,14,0,0,3,2,78,1,11,0,5,0,2,1,107,91.75700934579439,26.08943591455274,9.906666666666666,0.48857404021937845,0.08180987202925045,0.08820840950639854,0.40676416819012795,0.2856489945155393,0.13756855575868374,2.17,0.123,0.17,0.2255,0.4655,0.5269652650822669,0.07678244972577697,0.02696526508226691,0.019195612431444242,0.007312614259597806,0.010054844606946984,0.004570383912248629,0.006398537477148081,0.0022851919561243145,0.005027422303473492,0.003656307129798903,0.0022851919561243145,0.005027422303473492,0.0013711151736745886,0.0018281535648994515,0.0009140767824497258,0.012340036563071298,0.0031992687385740404,0.0,0.019195612431444242,0.0013711151736745886,0.012797074954296161,0.005941499085923218,0.01416819012797075,0.0031992687385740404,0.010968921389396709,0.0018281535648994515,0.0009140767824497258,0.007769652650822669,0.005484460694698354,0.0009140767824497258,0.002742230347349177,0.0031992687385740404,0.022851919561243144,0.012797074954296161,0.05393053016453382,0.02010968921389397,0.011882998171846435,0.0022851919561243145,0.002742230347349177,0.002742230347349177,0.0031992687385740404,0.0004570383912248629
01_022,01,02,022,0.2862978196943011,6,12,1,82,6,0,0,0,7,33,0,12,0,7,0,1,3,166,139.2289156626506,42.874899598393576,9.854166666666666,0.47695530726256985,0.06075418994413408,0.11243016759776536,0.36312849162011174,0.31564245810055863,0.14804469273743018,2.36,0.12443778110944528,0.1469265367316342,0.23238380809595202,0.48500749625187406,0.5279329608938548,0.06284916201117319,0.04329608938547486,0.025139664804469275,0.004189944134078212,0.01675977653631285,0.0013966480446927375,0.006284916201117319,0.0013966480446927375,0.0013966480446927375,0.009078212290502794,0.004189944134078212,0.01047486033519553,0.004888268156424581,0.004189944134078212,0.0013966480446927375,0.04748603351955307,0.013966480446927373,0.0006983240223463687,0.008379888268156424,0.015363128491620111,0.017458100558659217,0.009078212290502794,0.006983240223463687,0.004189944134078212,0.012569832402234637,0.004888268156424581,0.002094972067039106,0.004888268156424581,0.002094972067039106,0.0013966480446927375,0.002094972067039106,0.0,0.006284916201117319,0.0013966480446927375,0.002793296089385475,0.00558659217877095,0.0013966480446927375,0.0006983240223463687,0.0013966480446927375,0.006983240223463687,0.0,0.002094972067039106
01_023,01,02,023,0.3370913790092609,13,14,5,71,7,1,0,2,6,67,1,15,2,10,0,0,4,119,120.43697478991596,36.08444877951181,9.810126582278482,0.5122873345935728,0.08175803402646503,0.0831758034026465,0.3851606805293006,0.31474480151228734,0.13516068052930058,2.27,0.10668047643707923,0.15535991714137753,0.23045054375971,0.48990160538581046,0.5496219281663516,0.07088846880907372,0.03733459357277883,0.017485822306238186,0.006143667296786389,0.01890359168241966,0.001890359168241966,0.005198487712665407,0.005671077504725898,0.003780718336483932,0.00992438563327032,0.004725897920604915,0.005671077504725898,0.0023629489603024575,0.003780718336483932,0.002835538752362949,0.017958412098298678,0.001890359168241966,0.0004725897920604915,0.015595463137996219,0.002835538752362949,0.00992438563327032,0.007088846880907372,0.017013232514177693,0.005198487712665407,0.010869565217391304,0.003780718336483932,0.002835538752362949,0.011342155009451797,0.008034026465028356,0.0004725897920604915,0.001890359168241966,0.001890359168241966,0.013705103969754254,0.008034026465028356,0.03166351606805293,0.008034026465028356,0.004725897920604915,0.0,0.0,0.004725897920604915,0.0,0.003780718336483932
01_025,01,02,025,0.6482406477490276,8,6,13,63,8,0,0,3,4,55,0,36,0,4,0,3,6,136,86.93382352941177,34.973581932773115,9.755102040816327,0.49299926308032427,0.06263817243920412,0.1105379513633014,0.42446573323507736,0.28887251289609434,0.11348563006632277,2.18,0.08129439621152329,0.14443567482241515,0.23520126282557222,0.5177584846093133,0.45173176123802505,0.10022107590272661,0.050110537951363304,0.03537214443625645,0.013264554163596167,0.025792188651436992,0.005158437730287398,0.004421518054532056,0.006632277081798084,0.005158437730287398,0.01400147383935151,0.002210759027266028,0.009579955784819455,0.005158437730287398,0.007369196757553427,0.0036845983787767134,0.012527634487840826,0.002210759027266028,0.002210759027266028,0.014738393515106854,0.0036845983787767134,0.007369196757553427,0.0058953574060427415,0.01989683124539425,0.0029476787030213707,0.015475313190862197,0.005158437730287398,0.0014738393515106854,0.01915991156963891,0.006632277081798084,0.0029476787030213707,0.0007369196757553427,0.0029476787030213707,0.018422991893883568,0.006632277081798084,0.02210759027266028,0.004421518054532056,0.002210759027266028,0.0,0.0,0.0014738393515106854,0.0,0.008106116433308769
01_026,01,02,026,0.9480631157654362,10,4,4,29,1,0,0,1,1,44,0,6,1,8,0,4,3,118,89.85593220338983,35.74651937046005,9.882352941176471,0.2246173469387755,0.06045918367346939,0.12155612244897959,0.4771683673469388,0.2926020408163265,0.048214285714285716,12.12,0.35202068308613416,0.3385494625119064,0.16355966798203836,0.13430398693699824,0.18852040816326532,0.02142857142857143,0.005994897959183673,0.008545918367346939,0.004464285714285714,0.00548469387755102,0.014413265306122448,0.001913265306122449,0.004464285714285714,0.002551020408163265,0.002295918367346939,0.0016581632653061224,0.0021683673469387755,0.0011479591836734695,0.0007653061224489796,0.0007653061224489796,0.056377551020408166,0.008928571428571428,0.007908163265306122,0.013520408163265307,0.014668367346938776,0.008545918367346939,0.0066326530612244895,0.00548469387755102,0.003698979591836735,0.0028061224489795917,0.0020408163265306124,0.002423469387755102,0.001530612244897959,0.0026785714285714286,0.0011479591836734695,0.0017857142857142857,0.0003826530612244898,0.274234693877551,0.0026785714285714286,0.003061224489795918,0.08035714285714286,0.18061224489795918,0.009183673469387756,0.00012755102040816328,0.00025510204081632655,0.00548469387755102,0.0007653061224489796
01_027,01,02,027,0.9182582393357905,11,7,1,19,6,0,1,4,0,46,0,4,0,8,0,1,8,132,71.34848484848484,27.450793650793656,9.820224719101123,0.5053560176433523,0.06364209199747953,0.10838059231253938,0.3724007561436673,0.31695022054190297,0.13862633900441085,2.33,0.12381596752368065,0.19012178619756429,0.2368064952638701,0.4208389715832206,0.5160680529300568,0.08506616257088846,0.04158790170132325,0.029615626969124134,0.01638311279143037,0.022684310018903593,0.003780718336483932,0.006931316950220542,0.004410838059231254,0.005040957781978576,0.010081915563957152,0.001260239445494644,0.008821676118462508,0.001890359168241966,0.005671077504725898,0.002520478890989288,0.008821676118462508,0.000630119722747322,0.002520478890989288,0.011972274732199117,0.000630119722747322,0.011342155009451797,0.001890359168241966,0.02142407057340895,0.001890359168241966,0.014492753623188406,0.001260239445494644,0.003780718336483932,0.004410838059231254,0.011972274732199117,0.00315059861373661,0.001260239445494644,0.001890359168241966,0.04032766225582861,0.006931316950220542,0.010712035286704474,0.00315059861373661,0.000630119722747322,0.0,0.0,0.00630119722747322,0.0,0.000630119722747322
01_028,01,02,028,0.6139694236820064,17,13,13,121,18,0,0,0,8,73,0,64,1,11,0,1,0,178,87.00561797752809,31.887821027287305,9.796610169491526,0.5101721439749609,0.0792905581637976,0.10589462702138759,0.4188836724047992,0.2749087115284298,0.1210224308815858,2.28,0.11654349061967027,0.1824900511654349,0.2433200682205799,0.442865264354747,0.45957224830464266,0.11058946270213876,0.041731872717788214,0.024517475221700575,0.012519561815336464,0.0198226395409494,0.0099113197704747,0.008868022952529996,0.0020865936358894104,0.008346374543557642,0.0099113197704747,0.0026082420448617634,0.010432968179447054,0.006781429316640584,0.0036515388628064684,0.0020865936358894104,0.017214397496087636,0.0010432968179447052,0.0020865936358894104,0.011476264997391758,0.003129890453834116,0.011997913406364111,0.006259780907668232,0.02034428794992175,0.0026082420448617634,0.005738132498695879,0.005738132498695879,0.0026082420448617634,0.005216484089723527,0.008346374543557642,0.001564945226917058,0.0036515388628064684,0.008868022952529996,0.025039123630672927,0.01617110067814293,0.024517475221700575,0.00782472613458529,0.0,0.0,0.0,0.004694835680751174,0.0,0.0026082420448617634
01_029,01,02,029,0.8885567145721276,13,4,2,17,2,0,0,1,2,69,0,21,0,7,0,1,0,195,73.7897435897436,25.432752062752066,9.702479338842975,0.5037491479209271,0.065439672801636,0.12201772324471712,0.4212678936605317,0.28016359918200406,0.1111111111111111,2.39,0.1183345507669832,0.1701972242512783,0.24616508400292184,0.4441197954711468,0.40286298568507156,0.08793456032719836,0.05657805044308112,0.03135650988411725,0.00954328561690525,0.0190865712338105,0.012951601908657124,0.010906612133605999,0.01772324471710975,0.006816632583503749,0.015678254942058625,0.0013633265167007499,0.008861622358554875,0.006134969325153374,0.0081799591002045,0.0054533060668029995,0.014996591683708248,0.0006816632583503749,0.0034083162917518746,0.012951601908657124,0.0034083162917518746,0.012269938650306749,0.0027266530334014998,0.024539877300613498,0.002044989775051125,0.013633265167007498,0.002044989775051125,0.004771642808452625,0.011588275391956374,0.018404907975460124,0.0006816632583503749,0.0027266530334014998,0.002044989775051125,0.026584867075664622,0.004771642808452625,0.010224948875255624,0.008861622358554875,0.018404907975460124,0.0,0.0027266530334014998,0.0013633265167007499,0.0006816632583503749,0.0054533060668029995
01_030,01,02,030,1.3399299044082946,16,12,5,36,6,0,2,2,2,66,2,7,3,12,2,0,7,248,92.875,28.033861367127496,9.635220125786164,0.504730563554093,0.08515014397367339,0.10530645824763472,0.3364870423693953,0.3171534348004936,0.15590292060880295,2.41,0.18255761409850882,0.20921825576140984,0.21825576140985087,0.3615002259376412,0.5211846976552859,0.07239819004524888,0.028383381324557796,0.024681201151789386,0.009872480460715755,0.01809954751131222,0.003290826820238585,0.009872480460715755,0.0049362402303578775,0.007404360345536816,0.010283833813245578,0.0008227067050596463,0.005758946935417524,0.0053475935828877,0.005758946935417524,0.0016454134101192926,0.026737967914438502,0.0020567667626491155,0.00041135335252982314,0.015220074043603456,0.008638420403126285,0.007404360345536816,0.003702180172768408,0.008638420403126285,0.0024681201151789387,0.009461127108185932,0.003702180172768408,0.0012340600575894694,0.006170300287947347,0.00781571369806664,0.0016454134101192926,0.002879473467708762,0.0024681201151789387,0.030851501439736733,0.012340600575894693,0.052241875771287534,0.011106540518305225,0.0020567667626491155,0.0,0.00041135335252982314,0.0008227067050596463,0.0,0.0
01_031,01,02,031,1.1180881548265398,12,2,2,5,0,0,0,4,0,60,1,4,0,6,0,2,1,111,82.1981981981982,27.616806091806097,9.826666666666666,0.46619897959183676,0.08609693877551021,0.09821428571428571,0.3877551020408163,0.3163265306122449,0.11160714285714286,2.36,0.18601398601398603,0.17832167832167833,0.22797202797202798,0.3804195804195804,0.4477040816326531,0.06951530612244898,0.04272959183673469,0.03125,0.013392857142857142,0.02040816326530612,0.004464285714285714,0.008928571428571428,0.001913265306122449,0.01020408163265306,0.009566326530612245,0.002551020408163265,0.00510204081632653,0.00701530612244898,0.004464285714285714,0.002551020408163265,0.016581632653061226,0.0,0.002551020408163265,0.015306122448979591,0.002551020408163265,0.01211734693877551,0.006377551020408163,0.01913265306122449,0.0006377551020408163,0.008290816326530613,0.0031887755102040817,0.0031887755102040817,0.006377551020408163,0.010841836734693877,0.0012755102040816326,0.0006377551020408163,0.001913265306122449,0.09438775510204081,0.00510204081632653,0.008290816326530613,0.02040816326530612,0.01403061224489796,0.001913265306122449,0.0006377551020408163,0.0006377551020408163,0.0012755102040816326,0.002551020408163265
01_032,01,03,032,2.162626903529445,13,1,1,3,4,0,0,4,0,57,1,4,0,1,1,0,1,132,91.78787878787878,39.455176767676775,9.883116883116884,0.48957189901207465,0.059275521405049394,0.07738748627881449,0.3743139407244786,0.3188803512623491,0.17014270032930845,1.98,0.17360703812316716,0.20351906158357772,0.22346041055718474,0.36129032258064514,0.562019758507135,0.08122941822173436,0.018111964873765093,0.020856201975850714,0.014818880351262349,0.02305159165751921,0.0043907793633369925,0.014818880351262349,0.00823271130625686,0.00823271130625686,0.009879253567508232,0.007135016465422613,0.0043907793633369925,0.0027442371020856204,0.001646542261251372,0.001646542261251372,0.012074643249176729,0.0010976948408342481,0.0005488474204171241,0.010976948408342482,0.0027442371020856204,0.014270032930845226,0.005488474204171241,0.012074643249176729,0.0010976948408342481,0.017014270032930844,0.001646542261251372,0.0021953896816684962,0.004939626783754116,0.007683863885839737,0.0021953896816684962,0.0027442371020856204,0.0021953896816684962,0.03512623490669594,0.0027442371020856204,0.0010976948408342481,0.007683863885839737,0.0,0.0005488474204171241,0.0,0.001646542261251372,0.0,0.0060373216245883645
01_033,01,03,033,1.8988663256877445,3,1,0,0,0,0,1,0,0,12,0,0,0,1,0,0,0,17,64.70588235294117,28.534313725490193,10.0,0.49012567324955114,0.07001795332136446,0.07360861759425494,0.40843806104129265,0.2971274685816876,0.15080789946140036,2.07,0.17618586640851888,0.23233301064859632,0.2420135527589545,0.32236205227492737,0.5484739676840216,0.0807899461400359,0.02154398563734291,0.008976660682226212,0.00807899461400359,0.012567324955116697,0.003590664272890485,0.011669658886894075,0.00718132854578097,0.003590664272890485,0.00718132854578097,0.0017953321364452424,0.00718132854578097,0.0017953321364452424,0.0,0.0008976660682226212,0.03321364452423698,0.00718132854578097,0.0008976660682226212,0.017953321364452424,0.004488330341113106,0.02333931777378815,0.011669658886894075,0.017953321364452424,0.0017953321364452424,0.008976660682226212,0.005385996409335727,0.0017953321364452424,0.005385996409335727,0.005385996409335727,0.003590664272890485,0.00718132854578097,0.008976660682226212,0.04308797127468582,0.0062836624775583485,0.004488330341113106,0.008976660682226212,0.0008976660682226212,0.0008976660682226212,0.0,0.0008976660682226212,0.0008976660682226212,0.0008976660682226212
01_034,01,03,034,2.0403285455291,1,0,0,0,1,0,0,0,0,14,1,0,0,1,0,0,0,33,55.78787878787879,25.75505050505051,9.9,0.5116033755274262,0.05485232067510549,0.11075949367088607,0.34810126582278483,0.32383966244725737,0.16244725738396623,1.95,0.16647919010123735,0.2440944881889764,0.2283464566929134,0.31496062992125984,0.5643459915611815,0.09599156118143459,0.02109704641350211,0.0189873417721519,0.013713080168776372,0.024261603375527425,0.005274261603375527,0.00949367088607595,0.010548523206751054,0.013713080168776372,0.007383966244725738,0.0031645569620253164,0.006329113924050633,0.004219409282700422,0.0010548523206751054,0.005274261603375527,0.010548523206751054,0.0010548523206751054,0.0,0.00949367088607595,0.0031645569620253164,0.014767932489451477,0.005274261603375527,0.02109704641350211,0.006329113924050633,0.012658227848101266,0.005274261603375527,0.0031645569620253164,0.010548523206751054,0.005274261603375527,0.002109704641350211,0.006329113924050633,0.002109704641350211,0.00949367088607595,0.0031645569620253164,0.0,0.0031645569620253164,0.0010548523206751054,0.0010548523206751054,0.0,0.0,0.0,0.002109704641350211
