Tag,N_district,N_neighbourhood,N_section,Distance_Center,POI_Daily_Food,POI_Daily_Others,POI_House_Equipment,POI_Clothing,POI_Culture,POI_Vehicles,POI_State_Agents,POI_Education,POI_Finances,POI_Restaurants_Hotels,POI_Health,POI_Souvenirs_Thrift_Store,POI_Car_Parks,POI_Esthetics,POI_Sports,POI_Religion,POI_Administration,Airbnb_Number,Airbnb_Price,Airbnb_Price_Person,Airbnb_Location_Score,Percentage_Gender_Female,Percentage_Age_0_14,Percentage_Age_15_24,Percentage_Age_25_39,Percentage_Age_40_64,Percentage_Age_65_Plus,Household,Education_None,Education_Primary_School,Education_Middle_School,Education_High_School,Education_University,Nationality_Spain,Nationality_Italy,Nationality_France,Nationality_UK,Nationality_Germany,Nationality_Romania,Nationality_Russia,Nationality_Portugal,Nationality_Ucrany,Nationality_Netherlands,Nationality_Poland,Nationality_Bulgaria,Nationality_Sweden,Nationality_Belgium,Nationality_Greece,Nationality_Ireland,Nationality_Morocco,Nationality_Argelia,Nationality_Senegal,Nationality_Colombia,Nationality_Honduras,Nationality_Peru,Nationality_Venezuela,Nationality_Bolivia,Nationality_Ecuador,Nationality_Argentina,Nationality_Brazil,Nationality_Dominican_Republic,Nationality_Mexico,Nationality_Chile,Nationality_Paraguay,Nationality_Cuba,Nationality_Uruguay,Nationality_China,Nationality_Pakistan,Nationality_Philippines,Nationality_India,Nationality_Bangladesh,Nationality_Georgia,Nationality_Armenia,Nationality_Japan,Nationality_Nepal,Nationality_Oceania
01_011,01,01,011,0.9748939585834651,28,6,9,5,2,0,2,3,3,20,0,1,0,13,0,1,0,86,72.32558139534883,27.255426356589144,9.203703703703704,0.43066375818011843,0.14023060143346838,0.11311935182299782,0.3237768775319414,0.3237768775319414,0.07946400747896541,2.8,0.016825164594001463,0.3112655449890271,0.26371616678858817,0.1576444769568398,0.22970007315288954,0.4097849797444687,0.03334372078529137,0.020567154876908696,0.009348706762231224,0.004674353381115612,0.007167341851043939,0.004985976939856653,0.004362729822374571,0.0021813649111872857,0.0021813649111872857,0.0006232471174820816,0.0012464942349641633,0.005297600498597694,0.0024929884699283265,0.0009348706762231225,0.0009348706762231225,0.055468993455905266,0.0028046120286693674,0.0015581177937052041,0.007790588968526021,0.0006232471174820816,0.0031162355874104083,0.005297600498597694,0.005920847616079776,0.005609224057338735,0.006855718292302898,0.006855718292302898,0.0031162355874104083,0.00373948270489249,0.004985976939856653,0.0031162355874104083,0.0021813649111872857,0.0003116235587410408,0.003427859146151449,0.13244001246494236,0.07977563103770645,0.019632284200685572,0.08756622000623247,0.0,0.0,0.0015581177937052041,0.005920847616079776,0.0003116235587410408
01_012,01,01,012,0.9624787316955791,9,6,6,9,4,0,0,6,2,8,0,1,0,8,0,1,0,57,66.43859649122807,26.10380116959064,9.085714285714285,0.49300880372863803,0.12739513205592956,0.09321595028482652,0.3309166235111341,0.3309166235111341,0.12428793371310203,2.63,0.018518518518518517,0.24313022700119474,0.24970131421744324,0.1965352449223417,0.27718040621266427,0.5334023821853962,0.04298291040911445,0.015018125323666495,0.008803728638011392,0.007767995857068877,0.0072501294665976174,0.005178663904712584,0.0036250647332988087,0.0020714655618850335,0.0031071983428275505,0.004142931123770067,0.0031071983428275505,0.0010357327809425167,0.004142931123770067,0.0005178663904712584,0.0005178663904712584,0.02641118591403418,0.0036250647332988087,0.0010357327809425167,0.006214396685655101,0.0010357327809425167,0.007767995857068877,0.006732263076126359,0.004142931123770067,0.0072501294665976174,0.0036250647332988087,0.004660797514241326,0.005178663904712584,0.004660797514241326,0.004660797514241326,0.0020714655618850335,0.0005178663904712584,0.0,0.0036250647332988087,0.038839979285344384,0.10875194199896426,0.021232522009321596,0.05437597099948213,0.0005178663904712584,0.0005178663904712584,0.0,0.0020714655618850335,0.0005178663904712584
01_013,01,01,013,0.8461602485990988,11,0,1,2,2,0,1,2,2,4,0,2,1,4,0,1,0,33,69.60606060606061,29.52020202020202,9.266666666666667,0.5100207325501037,0.12024879060124395,0.08914996544574982,0.3400138217000691,0.3400138217000691,0.16516931582584657,2.82,0.028548770816812053,0.22759714512291832,0.23790642347343377,0.21728786677240286,0.2704203013481364,0.5922598479612993,0.02902557014512785,0.0110573600552868,0.006910850034554251,0.010366275051831375,0.000691085003455425,0.000691085003455425,0.0027643400138217,0.0,0.00138217000691085,0.0048375950241879755,0.0,0.000691085003455425,0.002073255010366275,0.00138217000691085,0.00138217000691085,0.01796821008984105,0.0027643400138217,0.0,0.006219765031098825,0.0034554250172771253,0.0,0.002073255010366275,0.009675190048375951,0.006219765031098825,0.009675190048375951,0.0027643400138217,0.0034554250172771253,0.0034554250172771253,0.0048375950241879755,0.0,0.000691085003455425,0.0,0.011748445058742226,0.05597788527988943,0.12508638562543192,0.006910850034554251,0.03455425017277125,0.0,0.0,0.000691085003455425,0.0,0.0
01_014,01,01,014,0.7400279361151284,6,3,6,4,7,1,1,1,3,11,0,3,0,3,1,0,0,39,61.56410256410256,25.06324786324786,9.521739130434783,0.44876153472559493,0.1024769305488101,0.10053423992229238,0.4040796503156872,0.4040796503156872,0.11267605633802817,3.44,0.02178649237472767,0.2761437908496732,0.2696078431372549,0.18572984749455337,0.22875816993464052,0.5099562894609033,0.028169014084507043,0.010684798445847498,0.006799417192812044,0.005828071879553181,0.005828071879553181,0.001942690626517727,0.0029140359397765905,0.004371053909664886,0.0029140359397765905,0.0,0.001942690626517727,0.0024283632831471587,0.001942690626517727,0.0009713453132588635,0.0029140359397765905,0.0626517727051967,0.008742107819329771,0.0014570179698882952,0.00825643516270034,0.004371053909664886,0.0048567265662943174,0.006799417192812044,0.0014570179698882952,0.005342399222923749,0.007285089849441476,0.00825643516270034,0.0029140359397765905,0.003399708596406022,0.005828071879553181,0.00048567265662943174,0.001942690626517727,0.0024283632831471587,0.0014570179698882952,0.04176784847013113,0.14473045167557066,0.006313744536182613,0.035454103933948516,0.0029140359397765905,0.0,0.0009713453132588635,0.005828071879553181,0.0
01_015,01,01,015,0.8211870095349522,7,1,6,5,0,0,1,1,1,12,0,4,0,5,0,1,0,42,62.333333333333336,22.76521164021164,9.592592592592593,0.4791492910758966,0.12718932443703085,0.09799833194328607,0.3240200166805671,0.3240200166805671,0.10717264386989157,2.85,0.018304431599229287,0.2745664739884393,0.26011560693641617,0.19797687861271676,0.22928709055876687,0.4591326105087573,0.03211009174311927,0.02043369474562135,0.009591326105087573,0.006255212677231026,0.003336113427856547,0.0012510425354462051,0.006255212677231026,0.0016680567139282735,0.0016680567139282735,0.0045871559633027525,0.0012510425354462051,0.0016680567139282735,0.0025020850708924102,0.0,0.0016680567139282735,0.012093411175979984,0.002085070892410342,0.0012510425354462051,0.004170141784820684,0.0016680567139282735,0.0025020850708924102,0.004170141784820684,0.004170141784820684,0.0050041701417848205,0.004170141784820684,0.011676396997497914,0.006672226855713094,0.0016680567139282735,0.0029190992493744786,0.0008340283569641367,0.0016680567139282735,0.0008340283569641367,0.003336113427856547,0.08757297748123437,0.17306088407005837,0.009174311926605505,0.07297748123436197,0.0008340283569641367,0.0008340283569641367,0.0,0.007089241034195163,0.0
01_016,01,01,016,0.6653319878001241,8,2,8,4,8,0,0,1,3,17,2,0,0,7,0,0,0,51,70.72549019607843,28.894771241830068,9.702702702702704,0.48131672597864766,0.12722419928825623,0.09786476868327403,0.3572064056939502,0.3572064056939502,0.09830960854092527,3.01,0.017985611510791366,0.2595066803699897,0.2533401849948613,0.1880781089414183,0.263103802672148,0.4395017793594306,0.03469750889679715,0.016903914590747332,0.012900355871886121,0.009786476868327402,0.0017793594306049821,0.004893238434163701,0.0035587188612099642,0.002224199288256228,0.0017793594306049821,0.0035587188612099642,0.0008896797153024911,0.002224199288256228,0.0026690391459074734,0.0017793594306049821,0.0008896797153024911,0.012900355871886121,0.00044483985765124553,0.0,0.008896797153024912,0.002224199288256228,0.0026690391459074734,0.0026690391459074734,0.0013345195729537367,0.00400355871886121,0.0071174377224199285,0.002224199288256228,0.005782918149466192,0.0035587188612099642,0.0017793594306049821,0.00044483985765124553,0.0,0.0,0.0008896797153024911,0.03603202846975089,0.22909252669039146,0.01201067615658363,0.07384341637010676,0.018238434163701068,0.0,0.0013345195729537367,0.005338078291814947,0.0008896797153024911
01_017,01,01,017,0.6884006155520389,7,3,1,6,6,0,1,1,1,8,0,1,0,15,0,1,0,39,70.76923076923077,27.830341880341877,9.433333333333334,0.5115830115830116,0.13397683397683396,0.10270270270270271,0.35096525096525094,0.35096525096525094,0.09498069498069497,2.96,0.012123933542882801,0.27121688370004493,0.2640323304894477,0.19443197126178716,0.23798832510103277,0.4575289575289575,0.035907335907335906,0.016602316602316602,0.005019305019305019,0.00888030888030888,0.0042471042471042475,0.002702702702702703,0.0042471042471042475,0.0023166023166023165,0.005405405405405406,0.0023166023166023165,0.0019305019305019305,0.006177606177606178,0.0007722007722007722,0.0015444015444015444,0.0003861003861003861,0.025096525096525095,0.0007722007722007722,0.0,0.003861003861003861,0.003861003861003861,0.0019305019305019305,0.008108108108108109,0.007335907335907336,0.005405405405405406,0.005019305019305019,0.0034749034749034747,0.010038610038610039,0.006563706563706564,0.0015444015444015444,0.005019305019305019,0.0,0.0003861003861003861,0.0042471042471042475,0.05250965250965251,0.2193050193050193,0.010038610038610039,0.040926640926640924,0.0,0.0,0.0007722007722007722,0.004633204633204633,0.0
01_018,01,01,018,0.5557890684338852,14,2,2,6,4,0,0,7,3,23,0,2,0,4,0,3,2,73,69.56164383561644,24.710697977821262,9.43859649122807,0.4842689697717458,0.11536088834053054,0.10919185687847008,0.3325107958050586,0.3325107958050586,0.1338679827267119,2.84,0.02323943661971831,0.271830985915493,0.2443661971830986,0.1936619718309859,0.24859154929577465,0.5336212214682294,0.032078963602714373,0.012954966070326958,0.011104256631708822,0.009253547193090685,0.006169031462060457,0.0030845157310302285,0.006169031462060457,0.0024676125848241827,0.0030845157310302285,0.001850709438618137,0.0006169031462060457,0.006169031462060457,0.0024676125848241827,0.0024676125848241827,0.003701418877236274,0.014805675508945095,0.0030845157310302285,0.0024676125848241827,0.006785934608266502,0.0006169031462060457,0.003701418877236274,0.004935225169648365,0.00431832202344232,0.00431832202344232,0.006785934608266502,0.00431832202344232,0.003701418877236274,0.0030845157310302285,0.0006169031462060457,0.0024676125848241827,0.003701418877236274,0.0012338062924120913,0.006169031462060457,0.07587908698334361,0.12091301665638494,0.006169031462060457,0.04256631708821715,0.0030845157310302285,0.0,0.0006169031462060457,0.0,0.0012338062924120913
01_019,01,01,019,0.6390292463043635,258,10,6,23,7,0,0,2,5,54,0,8,1,13,0,0,0,161,76.81987577639751,25.95502877040144,9.677685950413224,0.46243739565943237,0.10984974958263773,0.10751252086811353,0.3175292153589315,0.3175292153589315,0.10350584307178631,2.67,0.010947527368818422,0.25028312570781425,0.2582106455266138,0.19630049075122688,0.2733106832767082,0.4283806343906511,0.05041736227045075,0.018697829716193656,0.01669449081803005,0.01001669449081803,0.00667779632721202,0.005008347245409015,0.007011686143572621,0.001669449081803005,0.006343906510851419,0.003005008347245409,0.000667779632721202,0.005676126878130217,0.001335559265442404,0.000333889816360601,0.001669449081803005,0.03706176961602671,0.004006677796327212,0.001669449081803005,0.007011686143572621,0.006010016694490818,0.00667779632721202,0.00667779632721202,0.021368948247078464,0.004006677796327212,0.012353923205342237,0.007345575959933222,0.002337228714524207,0.005342237061769616,0.00667779632721202,0.001669449081803005,0.003005008347245409,0.002003338898163606,0.006343906510851419,0.07879799666110184,0.07612687813021703,0.018363939899833055,0.08347245409015025,0.000667779632721202,0.001335559265442404,0.002003338898163606,0.001669449081803005,0.000333889816360601
01_020,01,01,020,0.4112873978674423,16,11,8,31,8,0,0,3,2,60,0,10,1,8,0,3,3,111,71.68468468468468,28.584470184470188,9.788235294117648,0.5251865671641791,0.06902985074626866,0.09188432835820895,0.32742537313432835,0.32742537313432835,0.16044776119402984,2.33,0.015664477008590198,0.12026275896917635,0.146033350176857,0.235977766548762,0.4749873673572511,0.5811567164179104,0.08442164179104478,0.04337686567164179,0.02332089552238806,0.01958955223880597,0.0009328358208955224,0.010261194029850746,0.0032649253731343282,0.0023320895522388058,0.006063432835820896,0.0023320895522388058,0.0023320895522388058,0.0023320895522388058,0.005597014925373134,0.005130597014925373,0.0018656716417910447,0.010261194029850746,0.0,0.0004664179104477612,0.010261194029850746,0.0004664179104477612,0.005130597014925373,0.006063432835820896,0.0023320895522388058,0.0023320895522388058,0.010261194029850746,0.009794776119402986,0.0018656716417910447,0.008861940298507462,0.008395522388059701,0.0004664179104477612,0.0009328358208955224,0.0004664179104477612,0.009328358208955223,0.006063432835820896,0.02845149253731343,0.009328358208955223,0.018190298507462687,0.0,0.0004664179104477612,0.0004664179104477612,0.0013992537313432835,0.0032649253731343282
01_021,01,01,021,0.35460095748968057,23,8,6,66,14,0,0,3,2,78,1,11,0,5,0,2,1,118,104.11016949152543,31.49417372881356,9.767676767676768,0.4952785646836638,0.0764872521246459,0.09017941454202077,0.2898961284230406,0.2898961284230406,0.14683663833805477,2.18,0.009249743062692703,0.13001027749229188,0.171120246659815,0.22713257965056527,0.4516957862281603,0.5557129367327668,0.07318224740321058,0.023607176581680833,0.020302171860245515,0.011803588290840416,0.004721435316336166,0.0056657223796034,0.006137865911237016,0.003777148253068933,0.0056657223796034,0.004721435316336166,0.0028328611898017,0.005193578847969783,0.0018885741265344666,0.0018885741265344666,0.003777148253068933,0.015580736543909348,0.0028328611898017,0.00047214353163361664,0.012747875354107648,0.00141643059490085,0.005193578847969783,0.0084985835694051,0.002360717658168083,0.002360717658168083,0.010859301227573183,0.008970727101038715,0.00047214353163361664,0.009442870632672332,0.002360717658168083,0.0018885741265344666,0.0009442870632672333,0.0033050047214353163,0.011803588290840416,0.021718602455146365,0.060906515580736544,0.01794145420207743,0.007554296506137866,0.002360717658168083,0.0033050047214353163,0.002360717658168083,0.00047214353163361664,0.0
01_022,01,02,022,0.2862978196943011,6,12,1,82,6,0,0,0,7,33,0,12,0,7,0,1,3,150,91.1,33.76627777777778,9.826530612244898,0.514637904468413,0.08859784283513097,0.08243451463790447,0.3359013867488444,0.3359013867488444,0.1617873651771957,2.13,0.007627118644067797,0.07966101694915254,0.12033898305084746,0.2576271186440678,0.5220338983050847,0.588597842835131,0.06933744221879815,0.045454545454545456,0.02773497688751926,0.01926040061633282,0.003852080123266564,0.006933744221879815,0.006933744221879815,0.0015408320493066256,0.009244992295839754,0.0007704160246533128,0.0007704160246533128,0.01078582434514638,0.00539291217257319,0.0023112480739599386,0.0023112480739599386,0.007704160246533128,0.0015408320493066256,0.0007704160246533128,0.009244992295839754,0.006933744221879815,0.007704160246533128,0.011556240369799691,0.0023112480739599386,0.006933744221879815,0.012326656394453005,0.01078582434514638,0.0023112480739599386,0.007704160246533128,0.00539291217257319,0.0,0.0015408320493066256,0.0007704160246533128,0.0030816640986132513,0.0023112480739599386,0.0030816640986132513,0.0061633281972265025,0.0,0.0030816640986132513,0.0015408320493066256,0.00847457627118644,0.0,0.0015408320493066256
01_023,01,02,023,0.3370913790092609,13,14,5,71,7,1,0,2,6,67,1,15,2,10,0,0,4,135,86.93333333333334,28.402905643738972,9.89,0.5063350539652746,0.08259033317691225,0.08540591271703425,0.3059596433599249,0.3059596433599249,0.1370248709526044,2.28,0.013360739979445015,0.11459403905447071,0.15056526207605345,0.24152106885919836,0.4712230215827338,0.5673392773345847,0.07320506804317221,0.035194744251525106,0.017832003754106054,0.02111684655091506,0.0014077897700610043,0.005161895823557016,0.006100422336931018,0.005161895823557016,0.011262318160488035,0.004223369310183012,0.005631159080244017,0.005161895823557016,0.0018770530267480056,0.0018770530267480056,0.003754106053496011,0.011731581417175035,0.0014077897700610043,0.0009385265133740028,0.010793054903801032,0.0028155795401220087,0.008916001877053027,0.012200844673862036,0.005161895823557016,0.00328484279680901,0.012200844673862036,0.009854528390427029,0.003754106053496011,0.010323791647114031,0.00656968559361802,0.0009385265133740028,0.0014077897700610043,0.0014077897700610043,0.007977475363679024,0.015485687470671047,0.028625058657907085,0.00656968559361802,0.003754106053496011,0.0004692632566870014,0.0,0.00328484279680901,0.0,0.004223369310183012
01_025,01,02,025,0.6482406477490276,8,6,13,63,8,0,0,3,4,55,0,36,0,4,0,3,6,134,83.2910447761194,30.695232172470973,9.804347826086957,0.4880860876249039,0.0568793235972329,0.09992313604919292,0.30822444273635663,0.30822444273635663,0.12375096079938509,2.16,0.015586546349466776,0.10008203445447088,0.13863822805578344,0.25922887612797374,0.4749794913863823,0.47809377401998465,0.0883935434281322,0.05149884704073789,0.030745580322828592,0.023059185242121444,0.004611837048424289,0.010760953112990008,0.003843197540353574,0.005380476556495004,0.015372790161414296,0.004611837048424289,0.0015372790161414297,0.009223674096848577,0.005380476556495004,0.005380476556495004,0.007686395080707148,0.012298232129131437,0.0030745580322828594,0.0015372790161414297,0.014604150653343582,0.0007686395080707148,0.004611837048424289,0.008455034588777863,0.004611837048424289,0.005380476556495004,0.013835511145272867,0.013835511145272867,0.0,0.01614142966948501,0.009992313604919293,0.003843197540353574,0.004611837048424289,0.0015372790161414297,0.004611837048424289,0.027671022290545733,0.021521906225980016,0.007686395080707148,0.004611837048424289,0.0,0.0,0.0,0.0,0.0030745580322828594
01_026,01,02,026,0.9480631157654362,10,4,4,29,1,0,0,1,1,44,0,6,1,8,0,4,3,83,100.01204819277109,39.01305220883535,9.779661016949152,0.27386981804539484,0.07090602138435566,0.10579628587507034,0.3275182892515476,0.3275182892515476,0.06302757456387169,8.34,0.010340632603406326,0.34772911597729117,0.2944038929440389,0.16828872668288727,0.1737631792376318,0.26767960982930034,0.026636653535921966,0.009941849559182142,0.010317013693490902,0.0071281185518664416,0.021196773588444944,0.004126805477396361,0.0035640592759332208,0.006002626148940161,0.0039392234102419805,0.0031888951416244606,0.0022509848058525606,0.0031888951416244606,0.0009379103357719002,0.0018758206715438004,0.00018758206715438003,0.05571187394485087,0.009941849559182142,0.0061902082160945416,0.010692177827799663,0.014256237103732883,0.005627462014631401,0.005064715813168261,0.005064715813168261,0.0022509848058525606,0.006565372350403302,0.0022509848058525606,0.0026261489401613208,0.0020634027386981805,0.0028137310073157004,0.0016882386043894203,0.0022509848058525606,0.00018758206715438003,0.0052522978803226416,0.2001500656537235,0.0031888951416244606,0.07634590133183268,0.14068655036578503,0.012380416432189083,0.00018758206715438003,0.00018758206715438003,0.0039392234102419805,0.0011254924029262803
01_027,01,02,027,0.9182582393357905,11,7,1,19,6,0,1,4,0,46,0,4,0,8,0,1,8,139,66.66906474820144,26.556663240835906,9.914285714285715,0.5139732685297691,0.0692588092345079,0.10085054678007291,0.3250303766707169,0.3250303766707169,0.1391251518833536,2.38,0.02106649111257406,0.1316655694535879,0.18301514154048718,0.22975641869651087,0.42462146148782093,0.5176184690157959,0.0795868772782503,0.04191980558930741,0.03462940461725395,0.027339003645200487,0.0036452004860267314,0.014580801944106925,0.00850546780072904,0.0018226002430133657,0.011543134872417983,0.0054678007290400975,0.0006075334143377885,0.00850546780072904,0.003037667071688943,0.004860267314702308,0.003037667071688943,0.007897934386391251,0.0,0.00425273390036452,0.007897934386391251,0.0006075334143377885,0.0,0.006682867557715674,0.006075334143377886,0.001215066828675577,0.015795868772782502,0.01701093560145808,0.004860267314702308,0.0054678007290400975,0.009113001215066828,0.003037667071688943,0.0006075334143377885,0.001215066828675577,0.009720534629404616,0.0479951397326853,0.011543134872417983,0.002430133657351154,0.002430133657351154,0.0,0.0,0.0054678007290400975,0.0,0.0018226002430133657
01_028,01,02,028,0.6139694236820064,17,13,13,121,18,0,0,0,8,73,0,64,1,11,0,1,0,188,90.54255319148936,33.022939885173926,9.829629629629629,0.514820592823713,0.08372334893395736,0.0998439937597504,0.2823712948517941,0.2823712948517941,0.11804472178887156,2.31,0.011402508551881414,0.11972633979475485,0.1636259977194983,0.2508551881413911,0.44412770809578106,0.47737909516380655,0.10712428497139885,0.04316172646905876,0.02080083203328133,0.0202808112324493,0.0093603744149766,0.014560582423296931,0.007280291211648466,0.0026001040041601664,0.008320332813312533,0.008320332813312533,0.0020800832033281333,0.0093603744149766,0.0078003120124804995,0.0026001040041601664,0.003640145605824233,0.01612064482579303,0.0010400416016640667,0.0005200208008320333,0.0093603744149766,0.0015600624024961,0.006760270410816433,0.005200208008320333,0.003640145605824233,0.0046801872074883,0.016640665626625067,0.005720228809152366,0.0015600624024961,0.0046801872074883,0.0093603744149766,0.0020800832033281333,0.004160166406656267,0.008320332813312533,0.01612064482579303,0.019760790431617263,0.02704108164326573,0.013520540821632865,0.0005200208008320333,0.0,0.0,0.004160166406656267,0.0,0.0015600624024961
01_029,01,02,029,0.8885567145721276,13,4,2,17,2,0,0,1,2,69,0,21,0,7,0,1,0,164,77.83536585365853,28.045898004434587,9.7008547008547,0.5106382978723404,0.06588881262868909,0.1091283459162663,0.273850377487989,0.273850377487989,0.10638297872340426,2.36,0.013303769401330377,0.1278640059127864,0.14634146341463414,0.2328159645232816,0.4722838137472284,0.40837336993822926,0.08785175017158545,0.06177076183939602,0.030199039121482498,0.02196293754289636,0.012354152367879203,0.011667810569663692,0.013040494166094716,0.013040494166094716,0.01029512697323267,0.0061770761839396015,0.002059025394646534,0.01029512697323267,0.004804392587508579,0.004804392587508579,0.004118050789293068,0.017158544955387784,0.0,0.002745367192862045,0.014413177762525738,0.002059025394646534,0.0013726835964310226,0.013040494166094716,0.004118050789293068,0.00549073438572409,0.02539464653397392,0.017158544955387784,0.004118050789293068,0.011667810569663692,0.019217570350034317,0.0013726835964310226,0.0034317089910775567,0.002059025394646534,0.0075497597803706245,0.02539464653397392,0.01029512697323267,0.0068634179821551134,0.014413177762525738,0.0,0.0,0.002059025394646534,0.0006863417982155113,0.002059025394646534
01_030,01,02,030,1.3399299044082946,16,12,5,36,6,0,2,2,2,66,2,7,3,12,2,0,7,226,95.38053097345133,29.92983038348082,9.68918918918919,0.4943955164131305,0.0788630904723779,0.10808646917534027,0.30864691753402723,0.30864691753402723,0.15532425940752603,2.45,0.01834061135371179,0.1903930131004367,0.18951965065502183,0.21615720524017468,0.36986899563318776,0.5124099279423538,0.07365892714171338,0.03282626100880705,0.022017614091273018,0.017614091273018415,0.006405124099279423,0.008006405124099279,0.0068054443554843875,0.0032025620496397116,0.01200960768614892,0.0068054443554843875,0.0020016012810248197,0.006405124099279423,0.004803843074459567,0.0020016012810248197,0.0020016012810248197,0.02401921537229784,0.0028022417934347476,0.00040032025620496394,0.013610888710968775,0.007205764611689352,0.0040032025620496394,0.010808646917534028,0.0016012810248198558,0.004803843074459567,0.009607686148919135,0.01521216973578863,0.0012009607686148918,0.003602882305844676,0.006405124099279423,0.0024019215372297837,0.0012009607686148918,0.0024019215372297837,0.01321056845476381,0.03482786228983187,0.05084067253803042,0.011609287429943955,0.0012009607686148918,0.0,0.0012009607686148918,0.0016012810248198558,0.0,0.0
01_031,01,02,031,1.1180881548265398,12,2,2,5,0,0,0,4,0,60,1,4,0,6,0,2,1,113,80.27433628318585,25.570910431751138,9.728395061728396,0.45956112852664577,0.0871473354231975,0.09404388714733543,0.30783699059561126,0.30783699059561126,0.1115987460815047,2.39,0.019377162629757784,0.1958477508650519,0.17439446366782008,0.23183391003460208,0.370242214532872,0.45141065830721006,0.07084639498432602,0.04890282131661442,0.02821316614420063,0.018808777429467086,0.003761755485893417,0.01128526645768025,0.007523510971786834,0.0006269592476489029,0.013166144200626959,0.005642633228840125,0.0018808777429467085,0.010031347962382446,0.008150470219435737,0.0012539184952978057,0.0012539184952978057,0.016927899686520375,0.0006269592476489029,0.0018808777429467085,0.01128526645768025,0.0025078369905956114,0.003761755485893417,0.009404388714733543,0.0006269592476489029,0.0025078369905956114,0.016300940438871474,0.009404388714733543,0.0018808777429467085,0.006269592476489028,0.008150470219435737,0.0025078369905956114,0.0012539184952978057,0.0025078369905956114,0.009404388714733543,0.10595611285266458,0.006896551724137931,0.018808777429467086,0.011912225705329153,0.003134796238244514,0.0006269592476489029,0.0012539184952978057,0.0012539184952978057,0.0025078369905956114
01_032,01,03,032,2.162626903529445,13,1,1,3,4,0,0,4,0,57,1,4,0,1,1,0,1,131,92.81679389312977,33.5486641221374,9.75,0.4880694143167028,0.05856832971800434,0.07158351409978309,0.31941431670281994,0.31941431670281994,0.17190889370932755,2.0,0.03352601156069364,0.17341040462427745,0.1976878612716763,0.21560693641618497,0.37052023121387284,0.5770065075921909,0.07809110629067245,0.020607375271149676,0.02386117136659436,0.022234273318872018,0.0070498915401301515,0.010303687635574838,0.0113882863340564,0.009219088937093275,0.013557483731019523,0.009219088937093275,0.0070498915401301515,0.0027114967462039045,0.0021691973969631237,0.0016268980477223427,0.003796095444685466,0.01193058568329718,0.0005422993492407809,0.0005422993492407809,0.006507592190889371,0.0032537960954446853,0.004880694143167028,0.008134490238611713,0.0016268980477223427,0.0021691973969631237,0.01193058568329718,0.015726681127982648,0.0016268980477223427,0.008134490238611713,0.005422993492407809,0.0016268980477223427,0.004338394793926247,0.0027114967462039045,0.0027114967462039045,0.03253796095444685,0.0010845986984815619,0.0010845986984815619,0.0,0.0005422993492407809,0.0,0.0021691973969631237,0.0,0.006507592190889371
01_033,01,03,033,1.8988663256877445,3,1,0,0,0,0,1,0,0,12,0,0,0,1,0,0,0,17,65.41176470588235,28.151960784313726,10.0,0.4695801199657241,0.0728363324764353,0.08740359897172237,0.29991431019708653,0.29991431019708653,0.14395886889460155,2.16,0.016713091922005572,0.18570102135561745,0.24605385329619314,0.23862581244196843,0.298050139275766,0.5561268209083119,0.0805484147386461,0.018851756640959727,0.00856898029134533,0.011996572407883462,0.002570694087403599,0.00856898029134533,0.012853470437017995,0.009425878320479864,0.005141388174807198,0.004284490145672665,0.005998286203941731,0.011139674378748929,0.004284490145672665,0.0,0.000856898029134533,0.032562125107112254,0.007712082262210797,0.001713796058269066,0.022279348757497857,0.005141388174807198,0.007712082262210797,0.01713796058269066,0.003427592116538132,0.007712082262210797,0.011996572407883462,0.007712082262210797,0.003427592116538132,0.003427592116538132,0.001713796058269066,0.001713796058269066,0.010282776349614395,0.007712082262210797,0.000856898029134533,0.04284490145672665,0.004284490145672665,0.009425878320479864,0.004284490145672665,0.000856898029134533,0.0,0.001713796058269066,0.0,0.000856898029134533
01_034,01,03,034,2.0403285455291,1,0,0,0,1,0,0,0,0,14,1,0,0,1,0,0,0,26,68.23076923076923,30.064102564102562,10.0,0.5214659685863874,0.05968586387434555,0.08691099476439791,0.3298429319371728,0.3298429319371728,0.16858638743455498,1.93,0.040313549832026875,0.1791713325867861,0.23852183650615902,0.22284434490481522,0.3045912653975364,0.5769633507853403,0.08167539267015707,0.025130890052356022,0.012565445026178011,0.024083769633507852,0.008376963350785341,0.009424083769633508,0.0062827225130890054,0.011518324607329843,0.011518324607329843,0.013612565445026177,0.004188481675392671,0.007329842931937173,0.0031413612565445027,0.005235602094240838,0.005235602094240838,0.015706806282722512,0.0010471204188481676,0.0010471204188481676,0.009424083769633508,0.0020942408376963353,0.0062827225130890054,0.0062827225130890054,0.009424083769633508,0.0031413612565445027,0.013612565445026177,0.01780104712041885,0.004188481675392671,0.009424083769633508,0.008376963350785341,0.0020942408376963353,0.0020942408376963353,0.0031413612565445027,0.0020942408376963353,0.015706806282722512,0.0010471204188481676,0.0,0.0,0.0,0.0,0.0,0.0,0.0020942408376963353
