"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Edat any a any","Nombre"
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","17 anys",68
2017,10,"Sant Martí",68,"el Poblenou","Home","17 anys",124
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","17 anys",62
2017,10,"Sant Martí",70,"el Besòs i el Maresme","Home","17 anys",104
2017,10,"Sant Martí",71,"Provençals del Poblenou","Home","17 anys",80
2017,10,"Sant Martí",72,"Sant Martí de Provençals","Home","17 anys",106
2017,10,"Sant Martí",73,"la Verneda i la Pau","Home","17 anys",115
2017,1,"Ciutat Vella",1,"el Raval","Home","18 anys",197
2017,1,"Ciutat Vella",2,"el Barri Gòtic","Home","18 anys",49
2017,1,"Ciutat Vella",3,"la Barceloneta","Home","18 anys",45
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","18 anys",121
2017,2,"Eixample",5,"el Fort Pienc","Home","18 anys",136
2017,2,"Eixample",6,"la Sagrada Família","Home","18 anys",204
2017,2,"Eixample",7,"la Dreta de l'Eixample","Home","18 anys",182
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","18 anys",161
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","18 anys",193
2017,2,"Eixample",10,"Sant Antoni","Home","18 anys",135
2017,3,"Sants-Montjuïc",11,"el Poble Sec","Home","18 anys",181
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","18 anys",2
2017,3,"Sants-Montjuïc",13,"la Marina de Port","Home","18 anys",151
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","18 anys",33
2017,3,"Sants-Montjuïc",15,"Hostafrancs","Home","18 anys",72
2017,3,"Sants-Montjuïc",16,"la Bordeta","Home","18 anys",84
2017,3,"Sants-Montjuïc",17,"Sants - Badal","Home","18 anys",86
2017,3,"Sants-Montjuïc",18,"Sants","Home","18 anys",146
2017,4,"Les Corts",19,"les Corts","Home","18 anys",190
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","18 anys",95
2017,4,"Les Corts",21,"Pedralbes","Home","18 anys",71
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","18 anys",23
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","18 anys",130
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","18 anys",108
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","18 anys",128
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","18 anys",276
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","18 anys",138
2017,6,"Gràcia",28,"Vallcarca i els Penitents","Home","18 anys",55
2017,6,"Gràcia",29,"el Coll","Home","18 anys",22
2017,6,"Gràcia",30,"la Salut","Home","18 anys",66
2017,6,"Gràcia",31,"la Vila de Gràcia","Home","18 anys",159
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","18 anys",118
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","18 anys",96
2017,7,"Horta-Guinardó",34,"Can Baró","Home","18 anys",35
2017,7,"Horta-Guinardó",35,"el Guinardó","Home","18 anys",154
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","18 anys",52
2017,7,"Horta-Guinardó",37,"el Carmel","Home","18 anys",131
2017,7,"Horta-Guinardó",38,"la Teixonera","Home","18 anys",50
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","18 anys",40
2017,7,"Horta-Guinardó",40,"Montbau","Home","18 anys",20
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","18 anys",32
2017,7,"Horta-Guinardó",42,"la Clota","Home","18 anys",2
2017,7,"Horta-Guinardó",43,"Horta","Home","18 anys",112
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","18 anys",102
2017,8,"Nou Barris",45,"Porta","Home","18 anys",110
2017,8,"Nou Barris",46,"el Turó de la Peira","Home","18 anys",73
2017,8,"Nou Barris",47,"Can Peguera","Home","18 anys",11
2017,8,"Nou Barris",48,"la Guineueta","Home","18 anys",72
2017,8,"Nou Barris",49,"Canyelles","Home","18 anys",27
2017,8,"Nou Barris",50,"les Roquetes","Home","18 anys",61
2017,8,"Nou Barris",51,"Verdun","Home","18 anys",52
2017,8,"Nou Barris",52,"la Prosperitat","Home","18 anys",110
2017,8,"Nou Barris",53,"la Trinitat Nova","Home","18 anys",29
2017,8,"Nou Barris",54,"Torre Baró","Home","18 anys",12
2017,8,"Nou Barris",55,"Ciutat Meridiana","Home","18 anys",54
2017,8,"Nou Barris",56,"Vallbona","Home","18 anys",6
2017,9,"Sant Andreu",57,"la Trinitat Vella","Home","18 anys",59
2017,9,"Sant Andreu",58,"Baró de Viver","Home","18 anys",17
2017,9,"Sant Andreu",59,"el Bon Pastor","Home","18 anys",57
2017,9,"Sant Andreu",60,"Sant Andreu","Home","18 anys",217
2017,9,"Sant Andreu",61,"la Sagrera","Home","18 anys",107
2017,9,"Sant Andreu",62,"el Congrés i els Indians","Home","18 anys",58
2017,9,"Sant Andreu",63,"Navas","Home","18 anys",90
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","18 anys",131
2017,10,"Sant Martí",65,"el Clot","Home","18 anys",119
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","18 anys",70
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","18 anys",69
2017,10,"Sant Martí",68,"el Poblenou","Home","18 anys",127
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","18 anys",46
2017,10,"Sant Martí",70,"el Besòs i el Maresme","Home","18 anys",117
2017,10,"Sant Martí",71,"Provençals del Poblenou","Home","18 anys",88
2017,10,"Sant Martí",72,"Sant Martí de Provençals","Home","18 anys",108
2017,10,"Sant Martí",73,"la Verneda i la Pau","Home","18 anys",125
2017,1,"Ciutat Vella",1,"el Raval","Home","19 anys",237
2017,1,"Ciutat Vella",2,"el Barri Gòtic","Home","19 anys",64
2017,1,"Ciutat Vella",3,"la Barceloneta","Home","19 anys",44
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","19 anys",111
2017,2,"Eixample",5,"el Fort Pienc","Home","19 anys",124
2017,2,"Eixample",6,"la Sagrada Família","Home","19 anys",191
2017,2,"Eixample",7,"la Dreta de l'Eixample","Home","19 anys",187
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","19 anys",144
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","19 anys",224
2017,2,"Eixample",10,"Sant Antoni","Home","19 anys",123
2017,3,"Sants-Montjuïc",11,"el Poble Sec","Home","19 anys",176
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","19 anys",5
2017,3,"Sants-Montjuïc",13,"la Marina de Port","Home","19 anys",167
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","19 anys",41
2017,3,"Sants-Montjuïc",15,"Hostafrancs","Home","19 anys",73
2017,3,"Sants-Montjuïc",16,"la Bordeta","Home","19 anys",80
2017,3,"Sants-Montjuïc",17,"Sants - Badal","Home","19 anys",93
2017,3,"Sants-Montjuïc",18,"Sants","Home","19 anys",156
2017,4,"Les Corts",19,"les Corts","Home","19 anys",211
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","19 anys",108
2017,4,"Les Corts",21,"Pedralbes","Home","19 anys",69
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","19 anys",25
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","19 anys",127
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","19 anys",97
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","19 anys",147
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","19 anys",259
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","19 anys",151
2017,6,"Gràcia",28,"Vallcarca i els Penitents","Home","19 anys",85
2017,6,"Gràcia",29,"el Coll","Home","19 anys",27
2017,6,"Gràcia",30,"la Salut","Home","19 anys",53
2017,6,"Gràcia",31,"la Vila de Gràcia","Home","19 anys",149
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","19 anys",105
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","19 anys",111
2017,7,"Horta-Guinardó",34,"Can Baró","Home","19 anys",37
2017,7,"Horta-Guinardó",35,"el Guinardó","Home","19 anys",147
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","19 anys",47
2017,7,"Horta-Guinardó",37,"el Carmel","Home","19 anys",134
2017,7,"Horta-Guinardó",38,"la Teixonera","Home","19 anys",50
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","19 anys",23
2017,7,"Horta-Guinardó",40,"Montbau","Home","19 anys",28
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","19 anys",26
2017,7,"Horta-Guinardó",42,"la Clota","Home","19 anys",4
2017,7,"Horta-Guinardó",43,"Horta","Home","19 anys",95
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","19 anys",117
2017,8,"Nou Barris",45,"Porta","Home","19 anys",98
2017,8,"Nou Barris",46,"el Turó de la Peira","Home","19 anys",82
2017,8,"Nou Barris",47,"Can Peguera","Home","19 anys",15
2017,8,"Nou Barris",48,"la Guineueta","Home","19 anys",70
2017,8,"Nou Barris",49,"Canyelles","Home","19 anys",26
2017,8,"Nou Barris",50,"les Roquetes","Home","19 anys",78
2017,8,"Nou Barris",51,"Verdun","Home","19 anys",48
2017,8,"Nou Barris",52,"la Prosperitat","Home","19 anys",111
2017,8,"Nou Barris",53,"la Trinitat Nova","Home","19 anys",44
2017,8,"Nou Barris",54,"Torre Baró","Home","19 anys",24
2017,8,"Nou Barris",55,"Ciutat Meridiana","Home","19 anys",56
2017,8,"Nou Barris",56,"Vallbona","Home","19 anys",6
2017,9,"Sant Andreu",57,"la Trinitat Vella","Home","19 anys",71
2017,9,"Sant Andreu",58,"Baró de Viver","Home","19 anys",15
2017,9,"Sant Andreu",59,"el Bon Pastor","Home","19 anys",58
2017,9,"Sant Andreu",60,"Sant Andreu","Home","19 anys",242
2017,9,"Sant Andreu",61,"la Sagrera","Home","19 anys",126
2017,9,"Sant Andreu",62,"el Congrés i els Indians","Home","19 anys",54
2017,9,"Sant Andreu",63,"Navas","Home","19 anys",105
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","19 anys",157
2017,10,"Sant Martí",65,"el Clot","Home","19 anys",130
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","19 anys",69
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","19 anys",72
2017,10,"Sant Martí",68,"el Poblenou","Home","19 anys",131
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","19 anys",47
2017,10,"Sant Martí",70,"el Besòs i el Maresme","Home","19 anys",110
2017,10,"Sant Martí",71,"Provençals del Poblenou","Home","19 anys",81
2017,10,"Sant Martí",72,"Sant Martí de Provençals","Home","19 anys",128
2017,10,"Sant Martí",73,"la Verneda i la Pau","Home","19 anys",111
2017,1,"Ciutat Vella",1,"el Raval","Home","20 anys",259
2017,1,"Ciutat Vella",2,"el Barri Gòtic","Home","20 anys",56
2017,1,"Ciutat Vella",3,"la Barceloneta","Home","20 anys",67
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","20 anys",104
2017,2,"Eixample",5,"el Fort Pienc","Home","20 anys",129
2017,2,"Eixample",6,"la Sagrada Família","Home","20 anys",211
2017,2,"Eixample",7,"la Dreta de l'Eixample","Home","20 anys",191
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","20 anys",176
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","20 anys",252
2017,2,"Eixample",10,"Sant Antoni","Home","20 anys",144
2017,3,"Sants-Montjuïc",11,"el Poble Sec","Home","20 anys",165
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","20 anys",5
2017,3,"Sants-Montjuïc",13,"la Marina de Port","Home","20 anys",165
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","20 anys",38
2017,3,"Sants-Montjuïc",15,"Hostafrancs","Home","20 anys",55
2017,3,"Sants-Montjuïc",16,"la Bordeta","Home","20 anys",70
2017,3,"Sants-Montjuïc",17,"Sants - Badal","Home","20 anys",115
2017,3,"Sants-Montjuïc",18,"Sants","Home","20 anys",183
2017,4,"Les Corts",19,"les Corts","Home","20 anys",196
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","20 anys",76
2017,4,"Les Corts",21,"Pedralbes","Home","20 anys",59
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","20 anys",24
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","20 anys",127
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","20 anys",98
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","20 anys",145
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","20 anys",246
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","20 anys",149
2017,6,"Gràcia",28,"Vallcarca i els Penitents","Home","20 anys",53
2017,6,"Gràcia",29,"el Coll","Home","20 anys",32
2017,6,"Gràcia",30,"la Salut","Home","20 anys",61
2017,6,"Gràcia",31,"la Vila de Gràcia","Home","20 anys",185
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","20 anys",154
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","20 anys",101
2017,7,"Horta-Guinardó",34,"Can Baró","Home","20 anys",38
2017,7,"Horta-Guinardó",35,"el Guinardó","Home","20 anys",159
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","20 anys",39
2017,7,"Horta-Guinardó",37,"el Carmel","Home","20 anys",151
2017,7,"Horta-Guinardó",38,"la Teixonera","Home","20 anys",61
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","20 anys",27
2017,7,"Horta-Guinardó",40,"Montbau","Home","20 anys",22
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","20 anys",25
2017,7,"Horta-Guinardó",42,"la Clota","Home","20 anys",3
2017,7,"Horta-Guinardó",43,"Horta","Home","20 anys",115
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","20 anys",111
2017,8,"Nou Barris",45,"Porta","Home","20 anys",112
2017,8,"Nou Barris",46,"el Turó de la Peira","Home","20 anys",59
2017,8,"Nou Barris",47,"Can Peguera","Home","20 anys",10
2017,8,"Nou Barris",48,"la Guineueta","Home","20 anys",70
2017,8,"Nou Barris",49,"Canyelles","Home","20 anys",36
2017,8,"Nou Barris",50,"les Roquetes","Home","20 anys",75
2017,8,"Nou Barris",51,"Verdun","Home","20 anys",66
2017,8,"Nou Barris",52,"la Prosperitat","Home","20 anys",130
2017,8,"Nou Barris",53,"la Trinitat Nova","Home","20 anys",34
2017,8,"Nou Barris",54,"Torre Baró","Home","20 anys",15
2017,8,"Nou Barris",55,"Ciutat Meridiana","Home","20 anys",66
2017,8,"Nou Barris",56,"Vallbona","Home","20 anys",6
2017,9,"Sant Andreu",57,"la Trinitat Vella","Home","20 anys",61
2017,9,"Sant Andreu",58,"Baró de Viver","Home","20 anys",10
2017,9,"Sant Andreu",59,"el Bon Pastor","Home","20 anys",53
2017,9,"Sant Andreu",60,"Sant Andreu","Home","20 anys",229
2017,9,"Sant Andreu",61,"la Sagrera","Home","20 anys",127
2017,9,"Sant Andreu",62,"el Congrés i els Indians","Home","20 anys",60
2017,9,"Sant Andreu",63,"Navas","Home","20 anys",89
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","20 anys",134
2017,10,"Sant Martí",65,"el Clot","Home","20 anys",150
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","20 anys",58
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","20 anys",51
2017,10,"Sant Martí",68,"el Poblenou","Home","20 anys",119
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","20 anys",36
2017,10,"Sant Martí",70,"el Besòs i el Maresme","Home","20 anys",131
2017,10,"Sant Martí",71,"Provençals del Poblenou","Home","20 anys",97
2017,10,"Sant Martí",72,"Sant Martí de Provençals","Home","20 anys",127
2017,10,"Sant Martí",73,"la Verneda i la Pau","Home","20 anys",157
2017,1,"Ciutat Vella",1,"el Raval","Home","21 anys",263
2017,1,"Ciutat Vella",2,"el Barri Gòtic","Home","21 anys",71
2017,1,"Ciutat Vella",3,"la Barceloneta","Home","21 anys",61
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","21 anys",104
2017,2,"Eixample",5,"el Fort Pienc","Home","21 anys",146
2017,2,"Eixample",6,"la Sagrada Família","Home","21 anys",236
2017,2,"Eixample",7,"la Dreta de l'Eixample","Home","21 anys",181
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","21 anys",196
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","21 anys",245
2017,2,"Eixample",10,"Sant Antoni","Home","21 anys",157
2017,3,"Sants-Montjuïc",11,"el Poble Sec","Home","21 anys",174
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","21 anys",3
2017,3,"Sants-Montjuïc",13,"la Marina de Port","Home","21 anys",165
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","21 anys",45
2017,3,"Sants-Montjuïc",15,"Hostafrancs","Home","21 anys",68
2017,3,"Sants-Montjuïc",16,"la Bordeta","Home","21 anys",69
2017,3,"Sants-Montjuïc",17,"Sants - Badal","Home","21 anys",102
2017,3,"Sants-Montjuïc",18,"Sants","Home","21 anys",164
2017,4,"Les Corts",19,"les Corts","Home","21 anys",188
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","21 anys",105
2017,4,"Les Corts",21,"Pedralbes","Home","21 anys",71
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","21 anys",15
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","21 anys",128
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","21 anys",95
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","21 anys",174
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","21 anys",273
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","21 anys",141
2017,6,"Gràcia",28,"Vallcarca i els Penitents","Home","21 anys",51
2017,6,"Gràcia",29,"el Coll","Home","21 anys",28
2017,6,"Gràcia",30,"la Salut","Home","21 anys",39
2017,6,"Gràcia",31,"la Vila de Gràcia","Home","21 anys",188
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","21 anys",137
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","21 anys",99
2017,7,"Horta-Guinardó",34,"Can Baró","Home","21 anys",35
2017,7,"Horta-Guinardó",35,"el Guinardó","Home","21 anys",144
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","21 anys",41
2017,7,"Horta-Guinardó",37,"el Carmel","Home","21 anys",132
2017,7,"Horta-Guinardó",38,"la Teixonera","Home","21 anys",58
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","21 anys",34
2017,7,"Horta-Guinardó",40,"Montbau","Home","21 anys",21
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","21 anys",25
2017,7,"Horta-Guinardó",42,"la Clota","Home","21 anys",3
2017,7,"Horta-Guinardó",43,"Horta","Home","21 anys",104
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","21 anys",108
2017,8,"Nou Barris",45,"Porta","Home","21 anys",97
2017,8,"Nou Barris",46,"el Turó de la Peira","Home","21 anys",76
2017,8,"Nou Barris",47,"Can Peguera","Home","21 anys",9
2017,8,"Nou Barris",48,"la Guineueta","Home","21 anys",63
2017,8,"Nou Barris",49,"Canyelles","Home","21 anys",23
2017,8,"Nou Barris",50,"les Roquetes","Home","21 anys",73
2017,8,"Nou Barris",51,"Verdun","Home","21 anys",47
2017,8,"Nou Barris",52,"la Prosperitat","Home","21 anys",111
2017,8,"Nou Barris",53,"la Trinitat Nova","Home","21 anys",48
2017,8,"Nou Barris",54,"Torre Baró","Home","21 anys",14
2017,8,"Nou Barris",55,"Ciutat Meridiana","Home","21 anys",69
2017,8,"Nou Barris",56,"Vallbona","Home","21 anys",7
2017,9,"Sant Andreu",57,"la Trinitat Vella","Home","21 anys",54
2017,9,"Sant Andreu",58,"Baró de Viver","Home","21 anys",13
2017,9,"Sant Andreu",59,"el Bon Pastor","Home","21 anys",70
2017,9,"Sant Andreu",60,"Sant Andreu","Home","21 anys",246
2017,9,"Sant Andreu",61,"la Sagrera","Home","21 anys",104
2017,9,"Sant Andreu",62,"el Congrés i els Indians","Home","21 anys",62
2017,9,"Sant Andreu",63,"Navas","Home","21 anys",104
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","21 anys",160
2017,10,"Sant Martí",65,"el Clot","Home","21 anys",118
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","21 anys",68
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","21 anys",61
2017,10,"Sant Martí",68,"el Poblenou","Home","21 anys",132
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","21 anys",39
2017,10,"Sant Martí",70,"el Besòs i el Maresme","Home","21 anys",133
2017,10,"Sant Martí",71,"Provençals del Poblenou","Home","21 anys",108
2017,10,"Sant Martí",72,"Sant Martí de Provençals","Home","21 anys",124
2017,10,"Sant Martí",73,"la Verneda i la Pau","Home","21 anys",109
2017,1,"Ciutat Vella",1,"el Raval","Home","22 anys",328
2017,1,"Ciutat Vella",2,"el Barri Gòtic","Home","22 anys",91
2017,1,"Ciutat Vella",3,"la Barceloneta","Home","22 anys",77
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","22 anys",104
2017,2,"Eixample",5,"el Fort Pienc","Home","22 anys",151
2017,2,"Eixample",6,"la Sagrada Família","Home","22 anys",226
2017,2,"Eixample",7,"la Dreta de l'Eixample","Home","22 anys",200
